Periode;Wijk;Zone;Naam straat / segment;Parkeercapaciteit 2013;bewoner aantal augustus 2013;buitenlander aantal augustus 2013;andere aantal augustus 2013;totaal aantal augustus 2013 ;% bezetting augustus 2013;% bewoner augustus 2013;% buitenlander augustus 2013;% andere augustus 2013;opmerkingen augustus 2013;B: betalend ook bewoners BV: betalend uitgezonderd bewoners;Parkeercapaciteit 2009;bewoner aantal augustus 2009;buitenlander aantal augustus 2009;andere aantalaugustus 2009 ;totaal aantal augustus 2009 ;% bezetting augustus 2009;% bewoner augustus 2009;% buitenlander augustus 2009;% andere augustus 2009;opmerkingen augustus 2009 ;latWGS84;loWGS84;Aangemaakt op
aug/13;6;1;Bilkske richting Kazernevest links paar (zuid);10;5;0;6;11;1.1;0,454545455;0;0,545454545;inname OD voor private werken: verlies 5 pp;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Bilkske richting Kazernevest rechts paar (zuid);15;1;0;5;6;0.4;0,166666667;0;0,833333333;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Bilkske totaal;101;51;1;32;84;0.831683168316832;0,607142857;0,011904762;0,380952381;;;100;39;0;40;79;0.79;0,493670886;0;0,506329114;;;;8/07/2016
aug/13;6;1;Essenboomstraat onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Essenboomstraat paar (zuid);9;7;0;2;9;1;0,777777778;0;0,222222222;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Essenboomstraat totaal;9;7;0;2;9;1;0,777777778;0;0,222222222;;;9;5;0;1;6;0.666666666666667;0,833333333;0;0,166666667;;;;8/07/2016
aug/13;6;1;Ganzenplein;2;1;1;0;2;1;0,5;0,5;0;;;2;2;0;0;2;1;1;0;0;;;;8/07/2016
aug/13;6;1;Ganzenstraat (Hoogstuk - Kazernevest) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Ganzenstraat (Hoogstuk - Kazernevest) paar (zuid);4;2;0;0;2;0.5;1;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Ganzenstraat (Hooistraat - Moerkerkestraat) onpaar (noord);14;5;0;2;7;0.5;0,714285714;0;0,285714286;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Ganzenstraat (Hooistraat - Moerkerkestraat) paar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Ganzenstraat (Langestraat - Hooistraat) onpaar (noord);9;2;0;1;3;0.333333333333333;0,666666667;0;0,333333333;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Ganzenstraat (Langestraat - Hooistraat) paar (zuid);4;1;0;0;1;0.25;1;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Ganzenstraat (Moerkerkestraat - Hoogstuk) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Ganzenstraat (Moerkerkestraat - Hoogstuk) paar (zuid);12;6;0;2;8;0.666666666666667;0,75;0;0,25;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Ganzenstraat totaal;43;16;0;5;21;0.488372093023256;0,761904762;0;0,238095238;;;45;15;2;16;33;0.733333333333333;0,454545455;0,060606061;0,484848485;;;;8/07/2016
aug/13;6;1;Hoogstuk onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Hoogstuk paar (zuid);25;7;0;2;9;0.36;0,777777778;0;0,222222222;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Hoogstuk totaal;25;7;0;2;9;0.36;0,777777778;0;0,222222222;;;28;13;0;4;17;0.607142857142857;0,764705882;0;0,235294118;;;;8/07/2016
aug/13;6;1;Hooistraat (Bilkske - Vuldersstraat) onpaar (noord);9;4;0;3;7;0.777777777777778;0,571428571;0;0,428571429;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Hooistraat (Bilkske - Vuldersstraat) paar (zuid);13;7;0;2;9;0.692307692307692;0,777777778;0;0,222222222;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Hooistraat (Ganzenstraat - Bilkske) onpaar (noord);5;2;0;2;4;0.8;0,5;0;0,5;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Hooistraat (Ganzenstraat - Bilkske) paar (zuid);5;1;0;3;4;0.8;0,25;0;0,75;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Hooistraat (Predikherenrei - Ganzenstraat) onpaar (noord);9;5;0;2;7;0.777777777777778;0,714285714;0;0,285714286;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Hooistraat (Predikherenrei - Ganzenstraat) paar (zuid);6;3;0;2;5;0.833333333333333;0,6;0;0,4;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Hooistraat totaal;47;22;0;14;36;0.765957446808511;0,611111111;0;0,388888889;;;49;20;0;10;30;0.612244897959184;0,666666667;0;0,333333333;;;;8/07/2016
aug/13;6;1;Kazernevest (Balsemboomstraat - Sint-Brunostraat) kant huizen (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (Balsemboomstraat - Sint-Brunostraat) kant water (oost);9;4;0;2;6;0.666666666666667;0,666666667;0;0,333333333;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (Bilkske - Bilkske) kant huizen (west);5;1;0;1;2;0.4;0,5;0;0,5;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (Bilkske - Bilkske) kant water (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (Bilkske - Vuldersstraat) kant huizen (west);10;8;0;2;10;1;0,8;0;0,2;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (Bilkske - Vuldersstraat) kant water (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (Ganzenstraat - Bilkske) kant huizen (west);8;3;0;2;5;0.625;0,6;0;0,4;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (Ganzenstraat - Bilkske) kant water (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (ingang parking - Kruispoortbru kant water (oost)g);7;1;3;2;6;0.857142857142857;0,166666667;0,5;0,333333333;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (ingang parking - Kruispoortbrug) kant huizen (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (Kruispoortbrug - Langestraat) kant huizen (west);8;2;0;4;6;0.75;0,333333333;0;0,666666667;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (Kruispoortbrug - Langestraat) kant water (oost);10;4;0;2;6;0.6;0,666666667;0;0,333333333;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (Predikherenrei - Ganzenstraat kant water (oost));0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (Predikherenrei - Ganzenstraat) kant huizen (west);27;16;3;5;24;0.888888888888889;0,666666667;0,125;0,208333333;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (Sint-Brunostraat - ingang parki kant water (oost)ng);7;2;0;4;6;0.857142857142857;0,333333333;0;0,666666667;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (Sint-Brunostraat - ingang parking) kant huizen (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (Sint-Brunostraat - Sint-Brunos kant water (oost)traat);10;0;0;4;4;0.4;0;0;1;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (Sint-Brunostraat - Sint-Brunostraat) kant huizen (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (Vuldersstraat - Balsemboomst kant water (oost)raat);11;3;1;2;6;0.545454545454545;0,5;0,166666667;0,333333333;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest (Vuldersstraat - Balsemboomstraat) kant huizen (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kazernevest totaal;112;44;7;30;81;0.723214285714286;0,543209877;0,086419753;0,37037037;;;112;47;1;21;69;0.616071428571429;0,68115942;0,014492754;0,304347826;;;;8/07/2016
aug/13;6;1;Konfijtstraat;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
aug/13;6;1;Koopmansstraat onpaar (noord);10;7;0;2;9;0.9;0,777777778;0;0,222222222;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Koopmansstraat paar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Koopmansstraat totaal;10;7;0;2;9;0.9;0,777777778;0;0,222222222;;;8;14;0;2;16;2;0,875;0;0,125;;;;8/07/2016
aug/13;6;1;Kwekerstraat onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kwekerstraat paar (zuid);21;17;0;4;21;1;0,80952381;0;0,19047619;inname OD voor private werken: verlies 1 pp;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Kwekerstraat totaal;21;17;0;4;21;1;0,80952381;0;0,19047619;;;23;2;0;5;7;0.304347826086957;0,285714286;0;0,714285714;;;;8/07/2016
aug/13;6;1;Langestraat (Balsemboomstraat - Essenboomstraat) paar (zuid);0;0;0;0;0;N;0;0;0;;B;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Langestraat (Bilkske - Vuldersstraat) paar (zuid);0;0;0;0;0;N;0;0;0;;B;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Langestraat (Essenboomstraat - Koopmansstraat) paar (zuid);0;0;0;0;0;N;0;0;0;;B;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Langestraat (Ganzenstraat - Bilkske) paar (zuid);0;0;0;0;0;N;0;0;0;;B;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Langestraat (Ganzenstraat - Kersenboomstraat) onpaar (noord);5;1;0;2;3;0.6;0,333333333;0;0,666666667;;B;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Langestraat (Kersenboomstraat - Rodestraat) onpaar (noord);8;1;0;4;5;0.625;0,2;0;0,8;;B;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Langestraat (Koopmansstraat - Kazernestraat) paar (zuid);7;0;1;0;1;0.142857142857143;0;1;0;;B;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Langestraat (Kwekersstraat - Balsemboomstraat) paar (zuid);0;0;0;0;0;N;0;0;0;;B;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Langestraat (Peperstraat - Kazernevest) onpaar (noord);3;0;0;1;1;0.333333333333333;0;0;1;;B;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Langestraat (Predikherenrei - Predikherenstraat) onpaar (noord);0;0;0;0;0;N;0;0;0;;B;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Langestraat (Predikherenrei - Predikherenstraat) paar (zuid);0;0;0;2;2;N;0;0;1;;B;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Langestraat (Predikherenstraat - Ganzenstraat) onpaar (noord);7;0;0;1;1;0.142857142857143;0;0;1;;B;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Langestraat (Predikherenstraat - Ganzenstraat) paar (zuid);0;0;0;0;0;N;0;0;0;;B;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Langestraat (Rodestraat - Vuldersreitje) onpaar (noord);8;1;1;5;7;0.875;0,142857143;0,142857143;0,714285714;;B;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Langestraat (Vuldersreitje - Peperstraat) onpaar (noord);6;2;1;3;6;1;0,333333333;0,166666667;0,5;;B;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Langestraat (Vuldersstraat - Kwekerssstraat) paar (zuid);0;0;0;0;0;N;0;0;0;;B;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Langestraat tunnel;0;0;0;0;0;N;0;0;0;;B;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Langestraat totaal;44;5;3;18;26;0.590909090909091;0,192307692;0,115384615;0,692307692;;B;38;4;5;15;24;0.631578947368421;0,166666667;0,208333333;0,625;;;;8/07/2016
aug/13;6;1;Moerkerkestraat (Predikherenrei-Ganzenstraat) paar en onpaar (noord en zuid);12;9;0;5;14;116.666.666.666.667;0,642857143;0;0,357142857;halfmaandelijks beurtelings parkeren;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Moerkerkestraat onpaar (noord);4;3;0;1;4;1;0,75;0;0,25;inname OD voor private werken: verlies 4 pp;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Moerkerkestraat totaal;16;12;0;6;18;1.125;0,666666667;0;0,333333333;;;24;16;0;6;22;0.916666666666667;0,727272727;0;0,272727273;;;;8/07/2016
aug/13;6;1;Predikherenrei (Hoogstuk - Kazernevest) kant huizen (oost);7;1;0;2;3;0.428571428571429;0,333333333;0;0,666666667;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Predikherenrei (Hoogstuk - Kazernevest) kant water (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Predikherenrei (Hooistraat - Moerkerkestraat) kant huizen (oost);8;4;0;1;5;0.625;0,8;0;0,2;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Predikherenrei (Hooistraat - Moerkerkestraat) kant water (west);10;2;0;1;3;0.3;0,666666667;0;0,333333333;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Predikherenrei (Moerkerkestraat - Hoogstuk) kant huizen (oost);9;6;0;2;8;0.888888888888889;0,75;0;0,25;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Predikherenrei (Moerkerkestraat - Hoogstuk) kant water (west);0;1;0;1;2;N;0,5;0;0,5;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Predikherenrei (Predikherenstraat - Hooistraat) kant huizen (oost);8;3;1;4;8;1;0,375;0,125;0,5;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Predikherenrei (Predikherenstraat - Hooistraat) kant water (west);29;8;3;14;25;0.862068965517241;0,32;0,12;0,56;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Predikherenrei totaal;71;25;4;25;54;0.76056338028169;0,462962963;0,074074074;0,462962963;;;71;17;23;24;64;0.901408450704225;0,265625;0,359375;0,375;;;;8/07/2016
aug/13;6;1;Sint-Brunostraat;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
aug/13;6;1;Vulderstraat (Hooistraat - Kazernevest) onpaar (noord);13;9;0;1;10;0.769230769230769;0,9;0;0,1;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Vulderstraat (Hooistraat - Kazernevest) paar (zuid);4;4;0;0;4;1;1;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Vulderstraat (Langestraat - Hooistraat) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Vulderstraat (Langestraat - Hooistraat) paar (zuid);14;7;0;3;10;0.714285714285714;0,7;0;0,3;;;;;;;;;;;;;;;8/07/2016
aug/13;6;1;Vulderstraat totaal;31;20;0;4;24;0.774193548387097;0,833333333;0;0,166666667;;;26;12;0;13;25;0.961538461538462;0,48;0;0,52;;;;8/07/2016
aug/13;6;;Wijk 6: Gerechtshofwijk;553;245;17;149;411;0.743218806509946;0,596107056;0,04136253;0,362530414;;;557;217;31;162;410;0.736086175942549;0,529268293;0,075609756;0,395121951;;;;8/07/2016
aug/13;7;1;´t Zweerd noord;0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;´t Zweerd zuid;0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;´t Zweerd totaal;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
aug/13;7;1;Beeldenmakersstraat;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
aug/13;7;1;Boninvest (Gapaardstraat - Violierstraat) onpaar (oost);10;7;1;1;9;0.9;0,777777778;0,111111111;0,111111111;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Boninvest (Gapaardstraat - Violierstraat) paar (west);3;1;0;0;1;0.333333333333333;1;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Boninvest (Violierstraat - Willemijnendreef) onpaar (oost);9;4;0;5;9;1;0,444444444;0;0,555555556;wegenwerken parkeercapaciteit volledig ingenomen: verlies 9 pp;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Boninvest (Violierstraat - Willemijnendreef) paar (west);8;4;0;4;8;1;0,5;0;0,5;wegenwerken parkeercapaciteit volledig ingenomen: verlies 8 pp;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Boninvest (Willemijnendreef - Gentpoortstraat) onpaar (oost);3;1;0;3;4;133.333.333.333.333;0,25;0;0,75;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Boninvest (Willemijnendreef - Gentpoortstraat) paar (west);13;4;1;6;11;0.846153846153846;0,363636364;0,090909091;0,545454545;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Boninvest totaal;46;21;2;19;42;0.91304347826087;0,5;0,047619048;0,452380952;;;43;20;0;22;42;0.976744186046512;0,476190476;0;0,523809524;;;;8/07/2016
aug/13;7;1;Braambergstraat onpaar (noord) (Pandreitje - Steenhouwersdijk);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Braambergstraat onpaar (noord) (Steenhouwersdijk - Vismarkt);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Braambergstraat onpaar (noord) (Vismarkt - Meestraat);0;0;0;0;0;N;0;0;0;;B;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Braambergstraat paar (zuid) (J.Suvéestraat - Freren Fonteinstraat);10;0;2;5;7;0.7;0;0,285714286;0,714285714;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Braambergstraat paar (zuid) (Pandreitje - J.Suvéestraat);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Braambergstraat totaal;10;0;2;5;7;0.7;0;0,285714286;0,714285714;;;10;1;1;5;7;0.7;0,142857143;0,142857143;0,714285714;;;;8/07/2016
aug/13;7;1;Coupure (Predikherenstraat - Hooistraat) onpaar (oost);39;11;3;17;31;0.794871794871795;0,35483871;0,096774194;0,548387097;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Coupure (Predikherenstraat - Schaarstraat) paar (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Coupure (Schaarstraat - Gapaardstraat) onpaar (oost);12;3;6;5;14;116.666.666.666.667;0,214285714;0,428571429;0,357142857;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Coupure (Schaarstraat - Gapaardstraat) paar (west);16;6;0;5;11;0.6875;0,545454545;0;0,454545455;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Coupure totaal;67;20;9;27;56;0.835820895522388;0,357142857;0,160714286;0,482142857;;;67;17;3;16;36;0.537313432835821;0,472222222;0,083333333;0,444444444;;;;8/07/2016
aug/13;7;1;Diamantslijperstraat;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
aug/13;7;1;Engelstraat onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Engelstraat onpaar (noord);1;1;0;0;1;1;1;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Engelstraat paar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Engelstraat totaal;1;1;0;0;1;1;1;0;0;;;1;1;0;0;1;1;1;0;0;;;;8/07/2016
aug/13;7;1;Freren Fonteinstraat (Braambergstraat - Waalsestraat) paar (west);7;4;3;1;8;114.285.714.285.714;0,5;0,375;0,125;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Freren Fonteinstraat (Predikherenstraat - Waalsestraat) onpaar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Freren Fonteinstraat (Waalsestraat - Kruitenbergstraat) onpaar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Freren Fonteinstraat (Waalsestraat - Park) paar (west);6;2;0;3;5;0.833333333333333;0,4;0;0,6;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Freren Fonteinstraat totaal;13;6;3;4;13;1;0,461538462;0,230769231;0,307692308;;;12;5;0;8;13;108.333.333.333.333;0,384615385;0;0,615384615;;;;8/07/2016
aug/13;7;1;Gapaardstraat (Schaarstraat - Violierstraat) onpaar (noord);5;3;0;2;5;1;0,6;0;0,4;inname OD voor private werken: verlies 1 pp;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Gapaardstraat (Schaarstraat - Violierstraat) paar (zuid);8;4;0;3;7;0.875;0,571428571;0;0,428571429;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Gapaardstraat (Violierstraat - Vizierstraat) onpaar (noord);4;1;0;2;3;0.75;0,333333333;0;0,666666667;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Gapaardstraat (Violierstraat - Vizierstraat) paar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Gapaardstraat (Violierstraat - Vizierstraat) paar (zuid);4;2;0;2;4;1;0,5;0;0,5;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Gapaardstraat (Vizierstraat - Coupure) onpaar (noord);1;2;0;0;2;2;1;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Gapaardstraat totaal;22;12;0;9;21;0.954545454545455;0,571428571;0;0,428571429;;;22;8;0;8;16;0.727272727272727;0,5;0;0,5;;;;8/07/2016
aug/13;7;1;Geerolfstraat onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Geerolfstraat paar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Geerolfstraat totaal;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
aug/13;7;1;Gevangenisstraat onpaar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Gevangenisstraat paar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Gevangenisstraat totaal;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
aug/13;7;1;Goudsmedenstraat;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
aug/13;7;1;Jozef Suvéestraat (Braambergstraat - Waalsestraat) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Jozef Suvéestraat (Braambergstraat - Waalsestraat) paar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Jozef Suvéestraat (Waalsestraat - Gevangenisstraat) paar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Jozef Suvéestraat (Waalsestraat - Park) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Jozef Suvéestraat totaal;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
aug/13;7;1;Koudemarkt;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
aug/13;7;1;Kruitenbergstraat (Freren Fonteinstraat - Zwarteleertouwersstraat) onpaar (noord) ;0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Kruitenbergstraat (Minderbroedersstraat - Zwarteleertouwersstraat) paar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Kruitenbergstraat (Zwarteleertouwersstraat - Witteleertouwersstraat) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Kruitenbergstraat (Zwarteleertouwersstraat - Witteleertouwersstraat) paar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Kruitenbergstraat totaal;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
aug/13;7;1;Minderbroederstraat (Kruitenbergstraat - 't Zweerd) kant huizen (noord);18;2;3;9;14;0.777777777777778;0,142857143;0,214285714;0,642857143;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Minderbroederstraat (Park - 't Zweerd) kant park (zuid);19;2;3;11;16;0.842105263157895;0,125;0,1875;0,6875;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Minderbroederstraat ('t Zweerd - Schaarstraat) kant huizen (noord);15;3;2;8;13;0.866666666666667;0,230769231;0,153846154;0,615384615;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Minderbroederstraat kant ('t Zweerd - Schaarstraat) kant park (zuid);17;1;2;10;13;0.764705882352941;0,076923077;0,153846154;0,769230769;;;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Minderbroederstraat totaal;69;8;10;38;56;0.811594202898551;0,142857143;0,178571429;0,678571429;;;66;11;2;57;70;106.060.606.060.606;0,157142857;0,028571429;0,814285714;;;;8/07/2016
aug/13;7;1;Pandreitje (Braambergstraat - Waalsestraat) paar (oost);8;2;0;3;5;0.625;0,4;0;0,6;;BV;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Pandreitje (Geerolfstraat - Gevangenisstraat) onpaar (west);5;3;1;1;5;1;0,6;0,2;0,2;;BV;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Pandreitje (Rozenhoedkaai - Waalsestraat) onpaar (west);8;4;3;2;9;1.125;0,444444444;0,333333333;0,222222222;;BV;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Pandreitje (Waalsestraat - Geerolfstraat) onpaar (west);8;2;3;3;8;1;0,25;0,375;0,375;;BV;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Pandreitje (Waalsestraat - Gevangenisstraat) paar (oost);9;5;2;1;8;0.888888888888889;0,625;0,25;0,125;;BV;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Pandreitje totaal;38;16;9;10;35;0.921052631578947;0,457142857;0,257142857;0,285714286;;BV;38;14;3;18;35;0.921052631578947;0,4;0,085714286;0,514285714;;;;8/07/2016
aug/13;7;1;Park kant huizen (noord);21;10;2;8;20;0.952380952380952;0,5;0,1;0,4;;BV;;;;;;;;;;;;;8/07/2016
aug/13;7;1;Park kant park (zuid);5;2;1;3;6;1.2;0,333333333;0,166666667;0,5;;BV;;;;;;;;;;;;;8/07/2016
