frntype_sh;fietstrace;gemeente;lstrnm;rstrnm;lengte;wegcategor;beheer_shp;bff_datum_;ident8_opl;ident8_afl;latWGS84;loWGS84;Aangemaakt op
functionele fietsroute;31005_Maalse Steenweg_10358;Brugge;Maalse Steenweg;Maalse Steenweg;28,00000000000000000;secundaire weg type 1;AWV - District Brugge;20141231;;N0090002;51.2076799367701,51.2076799367701,51.2076799367701;3.27471528316012,3.27471528316012,3.27471528316012;23/06/2016
functionele fietsroute;31005_Doornstraat_10289;Brugge;Doornstraat;Doornstraat;16,00000000000000000;lokale weg type 1;Stad Brugge;20141231;;;51.1939675450145,51.1939675450145,51.1939675450145,51.1939675450145,51.1939675450145,51.1939675450145;3.19229055442657,3.19229055442657,3.19229055442657,3.19229055442657,3.19229055442657,3.19229055442657;23/06/2016
functionele fietsroute;31005_Astridlaan_10254;Brugge;Astridlaan;Astridlaan;181,00000000000000000;lokale weg type 1;AWV - District Brugge;20141231;N3370001;N3370002;51.1889187490392,51.1889187490392,51.1889187490392,51.1889187490392,51.1889187490392,51.1889187490392,51.1889187490392,51.1889187490392;3.28418713686732,3.28418713686732,3.28418713686732,3.28418713686732,3.28418713686732,3.28418713686732,3.28418713686732,3.28418713686732;23/06/2016
functionele fietsroute;31005_Heidelbergstraat_10308;Brugge;Heidelbergstraat;Heidelbergstraat;94,00000000000000000;secundaire weg type 2;AWV - District Brugge;20141231;N3090001;N3090002;51.1760575153389,51.1760575153389,51.1760575153389,51.1760575153389,51.1760575153389,51.1760575153389;3.22514446375735,3.22514446375735,3.22514446375735,3.22514446375735,3.22514446375735,3.22514446375735;23/06/2016
functionele fietsroute;31005_Kustlaan_10339;Brugge;Kustlaan;Kustlaan;109,00000000000000000;secundaire weg type 2;AWV - District Brugge;20141231;;N0340002;51.3277684266349,51.3277684266349,51.3277684266349,51.3277684266349,51.3277684266349;3.1836691201042,3.1836691201042,3.1836691201042,3.1836691201042,3.1836691201042;23/06/2016
functionele fietsroute;31005_Doornstraat_10289;Brugge;Doornstraat;Doornstraat;155,00000000000000000;lokale weg type 1;Stad Brugge;20141231;;;51.1795679033749,51.1795679033749,51.1795679033749,51.1795679033749,51.1795679033749,51.1795679033749,51.1795679033749,51.1795679033749,51.1795679033749,51.1795679033749;3.14672280292215,3.14672280292215,3.14672280292215,3.14672280292215,3.14672280292215,3.14672280292215,3.14672280292215,3.14672280292215,3.14672280292215,3.14672280292215;23/06/2016
functionele fietsroute;31005_Aardenburgseweg_10252;Brugge;Aardenburgseweg;Aardenburgseweg;248,00000000000000000;lokale weg type 1;Stad Brugge;20141231;;;51.2189310002518,51.2189310002518,51.2189310002518,51.2189310002518,51.2189310002518,51.2189310002518,51.2189310002518,51.2189310002518,51.2189310002518,51.2189310002518,51.2189310002518,51.2189310002518,51.2189310002518;3.26031395627254,3.26031395627254,3.26031395627254,3.26031395627254,3.26031395627254,3.26031395627254,3.26031395627254,3.26031395627254,3.26031395627254,3.26031395627254,3.26031395627254,3.26031395627254,3.26031395627254;23/06/2016
functionele fietsroute;31005_Westkapelse Steenweg_10457;Brugge;Westkapelse Steenweg;Westkapelse Steenweg;27,00000000000000000;lokale weg type 1;AWV - District Brugge;20141231;N3760001;N3760002;51.2962970365684,51.2962970365684;3.26015942204124,3.26015942204124;23/06/2016
functionele fietsroute;31005_Pathoekeweg_10377;Brugge;Pathoekeweg;Pathoekeweg;70,00000000000000000;lokale weg type 2;Stad Brugge;20141231;;;51.2480497088137,51.2480497088137;3.21173184701359,3.21173184701359;23/06/2016
functionele fietsroute;31005_Gistelse Steenweg_10304;Brugge;Gistelse Steenweg;Gistelse Steenweg;32,00000000000000000;lokale weg type 1;AWV - District Brugge;20141231;N0320001;N0320002;51.2046708247177,51.2046708247177,51.2046708247177,51.2046708247177,51.2046708247177;3.20907260899024,3.20907260899024,3.20907260899024,3.20907260899024,3.20907260899024;23/06/2016
functionele fietsroute;;Brugge;IJzerstraat;IJzerstraat;36,00000000000000000;lokale weg type 1;AWV - District Brugge;20151229;;R0309022;51.2203902465529,51.2203902465529,51.2203902465529,51.2203902465529,51.2203902465529,51.2203902465529,51.2203902465529,51.2203902465529,51.2203902465529,51.2203902465529;3.22032818456977,3.22032818456977,3.22032818456977,3.22032818456977,3.22032818456977,3.22032818456977,3.22032818456977,3.22032818456977,3.22032818456977,3.22032818456977;23/06/2016
functionele fietsroute;31005_Maalse Steenweg_10351;Brugge;Maalse Steenweg;Maalse Steenweg;17,00000000000000000;secundaire weg type 1;AWV - District Brugge;20141231;;N0090002;51.2090794459264,51.2090794459264;3.25974198472617,3.25974198472617;23/06/2016
functionele fietsroute;31005_Maalse Steenweg_10362;Brugge;Maalse Steenweg;Maalse Steenweg;80,00000000000000000;secundaire weg type 1;AWV - District Brugge;20141231;N0090001;N0090002;51.2069456413917,51.2069456413917;3.2968078951627,3.2968078951627;23/06/2016
functionele fietsroute;31005_<straatnaam_ongekend>_10398;Brugge;;;97,00000000000000000;secundaire weg type 2;AWV - District Brugge;20141231;N0315111;N0315112;51.2015705742759,51.2015705742759,51.2015705742759,51.2015705742759,51.2015705742759;3.19338423713367,3.19338423713367,3.19338423713367,3.19338423713367,3.19338423713367;23/06/2016
functionele fietsroute;31005_Oostendse Steenweg_10369;Brugge;Oostendse Steenweg;Oostendse Steenweg;24,00000000000000000;secundaire weg type 2;AWV - District Brugge;20141231;;N0090002;51.2282171536066,51.2282171536066,51.2282171536066,51.2282171536066;3.19106357536789,3.19106357536789,3.19106357536789,3.19106357536789;23/06/2016
functionele fietsroute;31042_Blankenbergse Steenweg_10746;Zuienkerke;Blankenbergse Steenweg;Blankenbergse Steenweg;39,00000000000000000;primaire weg II;AWV - District Brugge;20141231;;N3710002;51.261430710649,51.261430710649,51.261430710649,51.261430710649,51.261430710649;3.18461806048993,3.18461806048993,3.18461806048993,3.18461806048993,3.18461806048993;23/06/2016
functionele fietsroute;;Brugge;Zandstraat;Zandstraat;17,00000000000000000;lokale weg type 1;Stad Brugge;20141231;;;51.1991001918789,51.1991001918789;3.16938182314176,3.16938182314176;23/06/2016
functionele fietsroute;31005_Doornstraat_10289;Brugge;Doornstraat;Doornstraat;1,00000000000000000;lokale weg type 1;Stad Brugge;20141231;;;51.1898394688033,51.1898394688033;3.18090938681782,3.18090938681782;23/06/2016
functionele fietsroute;;Brugge;;;27,00000000000000000;primaire weg II;AWV - District Brugge;20141231;N3710001;N3710002;51.2593427568296,51.2593427568296,51.2593427568296,51.2593427568296,51.2593427568296;3.18649309922812,3.18649309922812,3.18649309922812,3.18649309922812,3.18649309922812;23/06/2016
functionele fietsroute;31005_Oostendse Steenweg_10376;Brugge;Oostendse Steenweg;Oostendse Steenweg;54,00000000000000000;secundaire weg type 2;AWV - District Brugge;20141231;;N0090002;51.222121874067,51.222121874067,51.222121874067,51.222121874067,51.222121874067,51.222121874067;3.20500674760052,3.20500674760052,3.20500674760052,3.20500674760052,3.20500674760052,3.20500674760052;23/06/2016
functionele fietsroute;31005_Maalse Steenweg_10356;Brugge;Maalse Steenweg;Maalse Steenweg;183,00000000000000000;secundaire weg type 1;AWV - District Brugge;20141231;N0090001;N0090002;51.2076970644738,51.2076970644738,51.2076970644738,51.2076970644738;3.27353593538698,3.27353593538698,3.27353593538698,3.27353593538698;23/06/2016
functionele fietsroute;;Brugge;;;39,00000000000000000;lokale weg type 1;Stad Brugge;20141231;;;51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528,51.2239370418528;3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646,3.21377699986646;23/06/2016
functionele fietsroute;31005_Dudzeelse Steenweg_10293;Brugge;Dudzeelse Steenweg;Dudzeelse Steenweg;325,00000000000000000;lokale weg type 1;AWV - District Brugge;20141231;N3760001;N3760002;51.2399534890549,51.2399534890549,51.2399534890549,51.2399534890549,51.2399534890549,51.2399534890549,51.2399534890549,51.2399534890549,51.2399534890549,51.2399534890549,51.2399534890549,51.2399534890549,51.2399534890549;3.23117792601694,3.23117792601694,3.23117792601694,3.23117792601694,3.23117792601694,3.23117792601694,3.23117792601694,3.23117792601694,3.23117792601694,3.23117792601694,3.23117792601694,3.23117792601694,3.23117792601694;23/06/2016
functionele fietsroute;;Brugge;Blankenbergse Steenweg;Blankenbergse Steenweg;106,00000000000000000;secundaire weg type 2;AWV - District Brugge;20141231;;N0090002;51.2199146266908,51.2199146266908,51.2199146266908,51.2199146266908,51.2199146266908,51.2199146266908,51.2199146266908,51.2199146266908,51.2199146266908,51.2199146266908,51.2199146266908,51.2199146266908,51.2199146266908;3.2080710864834,3.2080710864834,3.2080710864834,3.2080710864834,3.2080710864834,3.2080710864834,3.2080710864834,3.2080710864834,3.2080710864834,3.2080710864834,3.2080710864834,3.2080710864834,3.2080710864834;23/06/2016
functionele fietsroute;31005_Krommestraat_10337;Brugge;Krommestraat;Krommestraat;124,00000000000000000;lokale weg type 1;AWV - District Brugge;20141231;N3760001;N3760002;51.2243954272833,51.2243954272833,51.2243954272833,51.2243954272833,51.2243954272833,51.2243954272833,51.2243954272833,51.2243954272833,51.2243954272833,51.2243954272833;3.22597529553238,3.22597529553238,3.22597529553238,3.22597529553238,3.22597529553238,3.22597529553238,3.22597529553238,3.22597529553238,3.22597529553238,3.22597529553238;23/06/2016
functionele fietsroute;31005_Koning Albert-I-laan_10331;Brugge;Koning Albert-I-laan;Koning Albert-I-laan;8,00000000000000000;secundaire weg type 2;AWV - District Oostende;20141231;;N0340002;51.3219845472896,51.3219845472896;3.15439597276469,3.15439597276469;23/06/2016
hoofdroute: fietssnelweg;31005_<straatnaam_ongekend>_10432;Brugge;;;55,00000000000000000;lokale weg type 1;Gemeente Oostkamp;20141231;;;51.1818253799308,51.1818253799308,51.1818253799308;3.23863503424098,3.23863503424098,3.23863503424098;23/06/2016
functionele fietsroute;;Brugge;Zandstraat;Zandstraat;152,00000000000000000;lokale weg type 1;Stad Brugge;20141231;;;51.2003186054613,51.2003186054613,51.2003186054613,51.2003186054613,51.2003186054613,51.2003186054613;3.17470953896767,3.17470953896767,3.17470953896767,3.17470953896767,3.17470953896767,3.17470953896767;23/06/2016
functionele fietsroute;;Brugge;;;25,00000000000000000;lokale weg type 1;Stad Brugge;20151229;;;51.1997185303223,51.1997185303223;3.21797020777092,3.21797020777092;23/06/2016
functionele fietsroute;;Brugge;;;9,00000000000000000;lokale weg type 1;Stad Brugge;20160112;;;51.1815088818555,51.1815088818555,51.1815088818555,51.1815088818555,51.1815088818555,51.1815088818555,51.1815088818555,51.1815088818555,51.1815088818555,51.1815088818555,51.1815088818555,51.1815088818555;3.23380632079996,3.23380632079996,3.23380632079996,3.23380632079996,3.23380632079996,3.23380632079996,3.23380632079996,3.23380632079996,3.23380632079996,3.23380632079996,3.23380632079996,3.23380632079996;23/06/2016
functionele fietsroute;31005_Buiten Begijnenvest_10275;Brugge;Buiten Begijnenvest;Buiten Begijnenvest;98,00000000000000000;secundaire weg type 3;AWV - District Brugge;20141231;;R0300002;51.1984777335574,51.1984777335574,51.1984777335574,51.1984777335574,51.1984777335574,51.1984777335574,51.1984777335574,51.1984777335574,51.1984777335574,51.1984777335574,51.1984777335574;3.21872850850985,3.21872850850985,3.21872850850985,3.21872850850985,3.21872850850985,3.21872850850985,3.21872850850985,3.21872850850985,3.21872850850985,3.21872850850985,3.21872850850985;23/06/2016
functionele fietsroute;31005_<straatnaam_ongekend>_10394;Brugge;;;3,00000000000000000;primaire weg II;AWV - District Brugge;20141231;N3710001;;51.2529608659232,51.2529608659232;3.19077770161191,3.19077770161191;23/06/2016
functionele fietsroute;31005_Doornstraat_10289;Brugge;Doornstraat;Doornstraat;311,00000000000000000;lokale weg type 1;Stad Brugge;20141231;;;51.1816960702344,51.1816960702344,51.1816960702344,51.1816960702344,51.1816960702344,51.1816960702344,51.1816960702344,51.1816960702344,51.1816960702344,51.1816960702344,51.1816960702344,51.1816960702344,51.1816960702344,51.1816960702344,51.1816960702344,51.1816960702344,51.1816960702344,51.1816960702344;3.15051314427301,3.15051314427301,3.15051314427301,3.15051314427301,3.15051314427301,3.15051314427301,3.15051314427301,3.15051314427301,3.15051314427301,3.15051314427301,3.15051314427301,3.15051314427301,3.15051314427301,3.15051314427301,3.15051314427301,3.15051314427301,3.15051314427301,3.15051314427301;23/06/2016
functionele fietsroute;31005_Doornstraat_10289;Brugge;Doornstraat;Doornstraat;244,00000000000000000;lokale weg type 1;Stad Brugge;20141231;;;51.1939675450145,51.1939675450145,51.1939675450145,51.1939675450145,51.1939675450145,51.1939675450145,51.1939675450145,51.1939675450145,51.1939675450145,51.1939675450145,51.1939675450145,51.1939675450145;3.19229055442657,3.19229055442657,3.19229055442657,3.19229055442657,3.19229055442657,3.19229055442657,3.19229055442657,3.19229055442657,3.19229055442657,3.19229055442657,3.19229055442657,3.19229055442657;23/06/2016
hoofdroute: fietssnelweg;31005_Weidestraat_10454;Brugge;Weidestraat;Weidestraat;40,00000000000000000;lokale weg type 1;Stad Brugge;20141231;;;51.1936737812264,51.1936737812264,51.1936737812264;3.26430237039983,3.26430237039983,3.26430237039983;23/06/2016
functionele fietsroute;31005_Maalse Steenweg_10359;Brugge;Maalse Steenweg;Maalse Steenweg;89,00000000000000000;secundaire weg type 1;AWV - District Brugge;20141231;N0090001;N0090002;51.2077748488131,51.2077748488131;3.28208232149795,3.28208232149795;23/06/2016
functionele fietsroute;31005_Oostendse Steenweg_10368;Brugge;Oostendse Steenweg;Oostendse Steenweg;48,00000000000000000;secundaire weg type 2;AWV - District Brugge;20141231;N0090001;N0090002;51.2299805058133,51.2299805058133;3.18830710620861,3.18830710620861;23/06/2016
functionele fietsroute;31005_Westkapelse Steenweg_10456;Brugge;Westkapelse Steenweg;Westkapelse Steenweg;20,00000000000000000;lokale weg type 1;AWV - District Brugge;20141231;;N3760002;51.2936916867095,51.2936916867095,51.2936916867095,51.2936916867095,51.2936916867095,51.2936916867095;3.25581900123195,3.25581900123195,3.25581900123195,3.25581900123195,3.25581900123195,3.25581900123195;23/06/2016
functionele fietsroute;31005_Aardenburgseweg_10252;Brugge;Aardenburgseweg;Aardenburgseweg;285,00000000000000000;lokale weg type 1;Stad Brugge;20141231;;;51.2241706271815,51.2241706271815,51.2241706271815,51.2241706271815,51.2241706271815,51.2241706271815,51.2241706271815,51.2241706271815,51.2241706271815,51.2241706271815;3.27259591184708,3.27259591184708,3.27259591184708,3.27259591184708,3.27259591184708,3.27259591184708,3.27259591184708,3.27259591184708,3.27259591184708,3.27259591184708;23/06/2016
