Functie;Objectnaam;HMpunt;KadeNR;Naam_locatie;Naam_waterweg;LatWGS84;LoWGS84;latWGS84;loWGS84;Aangemaakt op
Km-punt op as waterweg;Geul West - ZP1 km 0.6;0,6;;Zeebrugge;Geul West - ZP1;51,3387290;3,190490;51.3387289999357;3.19048999984813;06/07/2016
Terminal;Minne Port Services (M.P.S.);-99,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2278820;3,223372;51.2278820005855;3.2233720010366;06/07/2016
Ligplaats zonder overslag;Ligplaats 953;-99,9;953;Brugge;Nijverheidsdok;51,2284860;3,216622;51.2284860006782;3.21662199882421;06/07/2016
Km-punt op as waterweg;Zuidelijk Insteekdok km 0.4;0,4;;Zeebrugge;Zuidelijk Insteekdok;51,2968980;3,237923;51.2968979995129;3.23792300041759;06/07/2016
Brug;Pierre Vandammusluis: Brug NO;-99,9;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3363990;3,215039;51.336399000656;3.21503899962958;06/07/2016
Ligplaats met overslag;Ligplaats 411;-99,9;411;Zeebrugge;Noordelijk Insteekdok;51,3178470;3,212467;51.3178470005156;3.21246699891004;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 34;3,4;;Brugge;Kanaal Brugge-Zeebrugge;51,2524050;3,217060;51.2524050001577;3.21706000081653;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 83;8,3;;Lissewege;Kanaal Brugge-Zeebrugge;51,2958990;3,206313;51.2958990005441;3.20631300091619;06/07/2016
Km-punt op as waterweg;Wielingendok km 0.4;0,4;;Zeebrugge;Wielingendok;51,3556930;3,178514;51.3556930003581;3.17851399956389;06/07/2016
Ligplaats zonder overslag;Ligplaats 959;-99,9;959;Brugge;Kanaal Brugge-Zeebrugge;51,2401080;3,219535;51.2401079997098;3.21953500064056;06/07/2016
Ligplaats zonder overslag;Ligplaats 713;-99,9;713;Zeebrugge;Visartsluis - CDNB;51,3379610;3,207047;51.3379610001508;3.20704700070966;06/07/2016
Km-punt op as waterweg;Albert II dok km 1.1;1,1;;Zeebrugge;Albert II dok;51,3506620;3,189710;51.3506619995885;3.18970999948394;06/07/2016
Ligplaats zonder overslag;Ligplaats 612;-99,9;612;Zeebrugge;Brittaniadok;51,3434270;3,221052;51.3434269993574;3.2210520002669;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 104;10,4;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3145360;3,201536;51.3145359994061;3.20153600056802;06/07/2016
Km-punt op as waterweg;Noordelijk Insteekdok km 0.5;0,5;;Zeebrugge;Noordelijk Insteekdok;51,3206360;3,213113;51.3206359995553;3.21311299910749;06/07/2016
Km-punt op as waterweg;Prins Filipsdok km 0;0,0;;Zeebrugge;Prins Filipsdok;51,3203890;3,191850;51.3203889997553;3.19184999994984;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 89;8,9;;Lissewege;Kanaal Brugge-Zeebrugge;51,3012240;3,204948;51.301224000615;3.20494800114282;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 12.9;12,9;;Zeebrugge;Visartsluis - CDNB;51,3366930;3,196177;51.3366929999818;3.19617699989568;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 2.7;2,7;;Zeebrugge;Verbindingsdok;51,3274040;3,222292;51.3274040001284;3.22229200063448;06/07/2016
Km-punt op as waterweg;Pierre Vandammesluis - CDNB km 1.2;1,2;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3412010;3,211928;51.3412009997741;3.21192800040824;06/07/2016
Km-punt op as waterweg;Oud Ferrydok km 0.2;0,2;;Zeebrugge;Oud Ferrydok;51,3183300;3,197085;51.3183300005775;3.19708500013088;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 4;0,4;;Brugge;Kanaal Brugge-Zeebrugge;51,2256930;3,222659;51.2256929998167;3.22265900025197;06/07/2016
Ligplaats met overslag;Ligplaats 416;-99,9;416;Zeebrugge;Verbindingsdok;51,3130090;3,207797;51.3130090001472;3.20779699882009;06/07/2016
Ligplaats zonder overslag;Ligplaats 606;-99,9;606;Zeebrugge;Pierre Vandammesluis - CDNB;51,3394880;3,213646;51.339487999597;3.21364599968895;06/07/2016
Seinlichten - Haventoegang en vertrek;Seinlicht Kop Oostelijke strekdam;-99,9;;Zeebrugge;Visartsluis - CDNB;51,3629490;3,198143;51.3629489994099;3.19814300013472;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 21;2,1;;Brugge;Kanaal Brugge-Zeebrugge;51,2408690;3,220014;51.2408690004615;3.22001400017182;06/07/2016
Ligplaats met overslag;Ligplaats 122;-99,9;122;Zeebrugge;Albert II dok;51,3455980;3,184326;51.3455980004085;3.18432600051096;06/07/2016
Seinlichten - Doorgang brug;Seinlichten spoorwegbrug: NO;-99,9;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,2745570;3,212289;51.2745569997499;3.21228899897737;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 13.7;13,7;;Zeebrugge;Visartsluis - CDNB;51,3429820;3,201743;51.3429820005823;3.20174300124014;06/07/2016
Ligplaats met overslag;Ligplaats 303;-99,9;303;Zeebrugge;Prins Filipsdok;51,3224910;3,193784;51.322490999662;3.19378399956724;06/07/2016
Ligplaats met overslag;Ligplaats 408;-99,9;408;Zeebrugge;Noordelijk Insteekdok;51,3237390;3,210090;51.323738999817;3.21008999994037;06/07/2016
Ligplaats met overslag;Ligplaats 945;-99,9;945;Brugge;Kanaal Brugge-Zeebrugge;51,2295260;3,221178;51.2295260000151;3.2211780006855;06/07/2016
Ligplaats zonder overslag;Ligplaats 905;-99,9;905;Brugge;Kanaal Brugge-Zeebrugge;51,2604320;3,215803;51.2604319993646;3.21580299888769;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 14.9;14,9;;Zeebrugge;Visartsluis - CDNB;51,3524960;3,204128;51.3524959999702;3.20412800051386;06/07/2016
Radio-oproeppunt;Verkeerscentrum Zeebrugge;-99,9;;Zeebrugge;Visartsluis - CDNB;51,3630010;3,191776;51.363000999597;3.19177599961964;06/07/2016
Seinlichten - Sluis;Ingangslichten Pierre Vandammesluis ZO;-99,9;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3311590;3,219098;51.331159000565;3.21909800037406;06/07/2016
Terminal;Zeebrugge International Port;-99,9;;Zeebrugge;Albert II dok;51,3520170;3,181788;51.3520170003811;3.18178799924203;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 16.3;16,3;;Zeebrugge;Visartsluis - CDNB;51,3622830;3,191838;51.3622830000955;3.19183799976863;06/07/2016
Terminal;Alzagri;-99,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2438510;3,220393;51.2438510006603;3.22039299964074;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 79;7,9;;Lissewege;Kanaal Brugge-Zeebrugge;51,2923490;3,207214;51.2923489998373;3.20721399980113;06/07/2016
Ligplaats met overslag;Ligplaats 400;-99,9;400;Zeebrugge;Verbindingsdok;51,3228940;3,220458;51.3228939998431;3.22045799961974;06/07/2016
Brug;Herdersbrug;-99,9;;Dudzele;Kanaal Brugge-Zeebrugge;51,2698660;3,212940;51.2698660000637;3.21293999928709;06/07/2016
Ligplaats zonder overslag;Ligplaats 903;-99,9;903;Brugge;Kanaal Brugge-Zeebrugge;51,2648940;3,214602;51.2648940006428;3.21460199964244;06/07/2016
Ligplaats met overslag;Ligplaats 954;-99,9;954;Brugge;Nijverheidsdok;51,2307210;3,216023;51.2307209996167;3.21602299891319;06/07/2016
Km-punt op as waterweg;Prins Filipsdok km 0.2;0,2;;Zeebrugge;Prins Filipsdok;51,3215920;3,193982;51.3215919993374;3.19398200074156;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 82;8,2;;Lissewege;Kanaal Brugge-Zeebrugge;51,2950120;3,206539;51.2950119995408;3.20653900058413;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 15;1,5;;Brugge;Kanaal Brugge-Zeebrugge;51,2355260;3,221152;51.2355259994856;3.22115199939179;06/07/2016
Ligplaats zonder overslag;Ligplaats 310;-99,9;310;Zeebrugge;Oud Ferrydok;51,3177140;3,195538;51.3177139995712;3.19553800118168;06/07/2016
Dok;Groot Handelsdok;-99,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2267100;3,222397;51.226709999352;3.22239699977271;06/07/2016
Terminal;Toyota // ICO;-99,9;;Zeebrugge;Zuidelijk Insteekdok;51,3039330;3,236334;51.3039329999703;3.23633400105585;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 1.6;1,6;;Zeebrugge;Verbindingsdok;51,3175180;3,222199;51.3175180004921;3.22219899923759;06/07/2016
Km-punt op as waterweg;Noordelijk Insteekdok km 0.8;0,8;;Zeebrugge;Noordelijk Insteekdok;51,3180560;3,214365;51.3180559993843;3.21436500092258;06/07/2016
Brugzone;Zwankendamme Brug;-99,9;;Zeebrugge;Verbindingsdok;51,3111006;3,205899;51.3111006000379;3.20589899995662;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 76;7,6;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,2896860;3,207893;51.2896860002375;3.20789300074142;06/07/2016
Ligplaats met overslag;Ligplaats 412;-99,9;412;Zeebrugge;Noordelijk Insteekdok;51,3158800;3,213230;51.3158799993159;3.21322999974777;06/07/2016
Ligplaats met overslag;Ligplaats 941;-99,9;941;Brugge;Kanaal Brugge-Zeebrugge;51,2250100;3,222376;51.2250100001804;3.22237600085399;06/07/2016
Ligplaats zonder overslag;Ligplaats 951;-99,9;951;Brugge;Nijverheidsdok;51,2265650;3,218373;51.2265650003147;3.21837300068819;06/07/2016
Km-punt op as waterweg;Wielingendok km 0.2;0,2;;Zeebrugge;Wielingendok;51,3545000;3,176368;51.3544999995281;3.17636799927436;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 2.8;2,8;;Zeebrugge;Verbindingsdok;51,3282650;3,221880;51.3282650001759;3.22187999943778;06/07/2016
Km-punt op as waterweg;Pierre Vandammesluis - CDNB km 1.9;1,9;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3470410;3,208187;51.3470409998134;3.20818699923354;06/07/2016
Ligplaats met overslag;Ligplaats 522;-99,9;522;Zeebrugge;Zuidelijk Insteekdok;51,2996360;3,238692;51.2996360003142;3.2386920003922;06/07/2016
Km-punt op as waterweg;Klein Handelsdok km 0.4;0,4;;Brugge;Klein Handelsdok;51,2304220;3,222987;51.2304219996311;3.22298699985997;06/07/2016
Ligplaats met overslag;Ligplaats 121;-99,9;121;Zeebrugge;Albert II dok;51,3472960;3,187689;51.3472960003253;3.18768900118385;06/07/2016
Ligplaats zonder overslag;Ligplaats 714;-99,9;714;Zeebrugge;Visartsluis - CDNB;51,3388300;3,205721;51.3388299994191;3.20572099964348;06/07/2016
Km-punt op as waterweg;Pierre Vandammesluis - CDNB km 0.6;0,6;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3362120;3,215188;51.3362119992927;3.21518799929862;06/07/2016
Km-punt op as waterweg;Oud Ferrydok km 0.3;0,3;;Zeebrugge;Oud Ferrydok;51,3190490;3,197945;51.3190489994003;3.1979449993781;06/07/2016
Ligplaats zonder overslag;Ligplaats 514;-99,9;514;Zeebrugge;Zuidelijk Insteekdok;51,2979050;3,234336;51.2979049997605;3.2343360012742;06/07/2016
Km-punt op as waterweg;Wielingendok km 1;1,0;;Zeebrugge;Wielingendok;51,3579950;3,185680;51.3579950002709;3.1856800007009;06/07/2016
Ligplaats zonder overslag;Ligplaats 520;-99,9;520;Zeebrugge;Zuidelijk Insteekdok;51,2955210;3,241904;51.2955209996519;3.24190400113243;06/07/2016
Terminal;C.ro Ports Canada // Wallenius ligplaats 507;-99,9;;Zeebrugge;Zuidelijk Insteekdok;51,3076700;3,233202;51.3076700000912;3.2332020006209;06/07/2016
Bovengrondse kabel;Electriciteitskabel Ela 150kv;-99,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2376100;3,220823;51.2376099993057;3.22082300119298;06/07/2016
Km-punt op as waterweg;Pierre Vandammesluis - CDNB km 0.8;0,8;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3378650;3,214065;51.3378649997159;3.21406499915733;06/07/2016
Ligplaats zonder overslag;Ligplaats 108;-99,9;108;Zeebrugge;Geul West - ZP1;51,3390600;3,187479;51.3390600003025;3.18747900123842;06/07/2016
Terminal;Sagrex ligplaats 304;-99,9;;Zeebrugge;Prins Filipsdok;51,3218500;3,192045;51.3218499996252;3.19204500043606;06/07/2016
Terminal;C.ro Ports Canada // Wallenius ligplaats 530;-99,9;;Zeebrugge;Zuidelijk Insteekdok;51,3127580;3,229118;51.3127580001357;3.22911799914401;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 33;3,3;;Brugge;Kanaal Brugge-Zeebrugge;51,2515180;3,217285;51.2515180003596;3.21728499924105;06/07/2016
Km-punt op as waterweg;Zuidelijk Insteekdok km 1.5;1,5;;Zeebrugge;Zuidelijk Insteekdok;51,3057410;3,230869;51.3057410003014;3.23086899959326;06/07/2016
Sluis;Visartsluis-kolk;-99,9;;Zeebrugge;Visartsluis - CDNB;51,3276730;3,198223;51.3276730006299;3.19822299963546;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 49;4,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2657190;3,213665;51.2657189994155;3.21366500092339;06/07/2016
Terminal;Toyota;-99,9;;Zeebrugge;Zuidelijk Insteekdok;51,2988480;3,245126;51.2988480005022;3.24512599872746;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 13.5;13,5;;Zeebrugge;Visartsluis - CDNB;51,3414100;3,200352;51.3414100003648;3.20035199994432;06/07/2016
Ligplaats zonder overslag;Ligplaats 204;-99,9;204;Zeebrugge;Visartsluis - CDNB;51,3400890;3,194315;51.3400889994223;3.19431500125486;06/07/2016
Ligplaats met overslag;Ligplaats 512;-99,9;512;Zeebrugge;Zuidelijk Insteekdok;51,3019400;3,231058;51.3019400005778;3.23105800088971;06/07/2016
Km-punt op as waterweg;LNG km 0;0,0;;Zeebrugge;LNG;51,3547950;3,213087;51.3547950000266;3.21308700081133;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 43;4,3;;Brugge;Kanaal Brugge-Zeebrugge;51,2603940;3,215028;51.2603940000442;3.21502800034202;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 14.1;14,1;;Zeebrugge;Visartsluis - CDNB;51,3461270;3,204526;51.346127000048;3.20452600106992;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 38;3,8;;Brugge;Kanaal Brugge-Zeebrugge;51,2559560;3,216159;51.255956000485;3.21615900030357;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 12;1,2;;Brugge;Kanaal Brugge-Zeebrugge;51,2328360;3,221439;51.2328359996087;3.22143899987142;06/07/2016
Km-punt op as waterweg;Albert II dok km 1.9;1,9;;Zeebrugge;Albert II dok;51,3551500;3,198681;51.3551499996539;3.19868100034095;06/07/2016
Km-punt op as waterweg;LNG km 0.9;0,9;;Zeebrugge;LNG;51,3471600;3,214579;51.3471599997575;3.21457899960265;06/07/2016
Ligplaats met overslag;Ligplaats 414;-99,9;414;Zeebrugge;Verbindingsdok;51,3140040;3,210383;51.3140039993211;3.21038299951034;06/07/2016
Km-punt op as waterweg;Geul West - ZP1 km 0.9;0,9;;Zeebrugge;Geul West - ZP1;51,3411720;3,192313;51.3411720003187;3.19231300024274;06/07/2016
Ligplaats zonder overslag;Ligplaats 305;-99,9;305;Zeebrugge;Prins Filipsdok;51,3204030;3,191864;51.320402999288;3.19186399983799;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 17;1,7;;Brugge;Kanaal Brugge-Zeebrugge;51,2373140;3,220871;51.2373140000877;3.22087099939881;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 1.8;1,8;;Zeebrugge;Verbindingsdok;51,3193150;3,222216;51.3193150004263;3.22221600047653;06/07/2016
Seinlichten - Doorgang brug;Seinlichten spoorwegbrug: Z midden;-99,9;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,2743720;3,212035;51.2743719994225;3.21203499956945;06/07/2016
Terminal;Solid;-99,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2257360;3,223731;51.2257360003779;3.22373100012305;06/07/2016
Km-punt op as waterweg;Brittaniadok km 0;0,0;;Zeebrugge;Brittaniadok;51,3443620;3,223623;51.3443619993513;3.22362300032117;06/07/2016
Seinlichten - Sluis;Seinlichten Boudewijnsluis W;-99,9;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,2238810;3,223279;51.2238810004708;3.22327900047402;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 14;1,4;;Brugge;Kanaal Brugge-Zeebrugge;51,2346290;3,221248;51.2346290003812;3.22124800087966;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 0.2;0,2;;Zeebrugge;Verbindingsdok;51,3117480;3,205046;51.3117480002406;3.20504599963655;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 14.5;14,5;;Zeebrugge;Visartsluis - CDNB;51,3492800;3,206695;51.3492799994773;3.20669499891306;06/07/2016
Ligplaats met overslag;Ligplaats 968;-99,9;968;Brugge;Kanaal Brugge-Zeebrugge;51,2578000;3,215046;51.2577999994457;3.21504600121591;06/07/2016
Ligplaats met overslag;Ligplaats 615;-99,9;615;Zeebrugge;LNG;51,3523850;3,215656;51.3523849999086;3.21565599892558;06/07/2016
Ligplaats zonder overslag;Ligplaats 914;-99,9;914;Brugge;Kanaal Brugge-Zeebrugge;51,2420860;3,220459;51.2420860006123;3.22045899926855;06/07/2016
Km-punt op as waterweg;Wielingendok km 1.4;1,4;;Zeebrugge;Wielingendok;51,3578200;3,191415;51.3578200003401;3.19141500043348;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 16;1,6;;Brugge;Kanaal Brugge-Zeebrugge;51,2364230;3,221057;51.2364229993248;3.2210570007174;06/07/2016
Terminal;Nieuwpoortse Handelsmaatschappij;-99,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2664590;3,212436;51.2664590004921;3.21243599897552;06/07/2016
Km-punt op as waterweg;Geul West - ZP1 km 1.3;1,3;;Zeebrugge;Geul West - ZP1;51,3435860;3,196723;51.3435859998084;3.19672300085419;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 52;5,2;;Brugge;Kanaal Brugge-Zeebrugge;51,2683930;3,213255;51.2683930000818;3.21325499969591;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 115;11,5;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3242900;3,198955;51.3242900006439;3.19895500103862;06/07/2016
Terminal;Stevens;-99,9;;Brugge;Klein Handelsdok;51,2302460;3,226325;51.2302459998454;3.22632499900389;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 101;10,1;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3118730;3,202213;51.3118730007049;3.20221299873908;06/07/2016
Dok;2de Militair Tijdok;-99,9;;Zeebrugge;Visartsluis - CDNB;51,3354690;3,199227;51.3354690000246;3.1992270002211;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 16.1;16,1;;Zeebrugge;Visartsluis - CDNB;51,3610020;3,193853;51.3610020005956;3.19385300086011;06/07/2016
