AARD;DO_DOSSIERJ;DO_DOSSIERN;EL_ELEMENT_;EL_ELEMENT1;EL_ELEMENT2;EL_ELEMENT3;AF_PV_NUMME;FE_VOLGNUMM;FE_TYPE;FEITCODEGRO;FE_AARD;AVOC;AVOC_BET;AVOC_SUM_OB;AVOC_SUM_CA;NUMBER_DEAD;NUMBER_SERV;NUMBER_LIGH;NUMBER_NOT_;FE_DATUM_VA;FE_UUR_VAN;FE_DATUM_TO;FE_UUR_TOT;DATUM;YEAR;MONTH;WEEK_OF_YEA;DAY_OF_WEEK;WEEKEND;HOUR;HOUR_GROUP;DAY_NIGHT_S;DAY_NIGHT_P;FE_STRAAT;FE_HUISNUMM;FE_BUSNUMME;FE_POSTCODE;FE_GEMEENTE;FE_LAND;FE_KRUISPUN;FE_HM_PAAL;FE_LOKALE_P;FE_POGING;FE_ZWARE_OV;FE_MINDERJA;GEOCODETYPE;LOCATION;LOCATION_VA;EL_DATUM_CR;latWGS84;loWGS84;Aangemaakt op
PV;2014;57179;VO;2014;301271;Verzonden;BG.81.L1.301271/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140611;1425;20140611;1425;20140611;2014;june;24;wednesday;0;1425;14;day;day;Buiten Gentpoortvest;;;8000;BRUGGE;België;Baron Ruzettelaan;4.7;;;;;AnchorPoints;politiezone;;20140611;51.1992088762242;3.23082550499906;28/06/2016
PV;2013;33787;VO;2013;300869;Verzonden;BG.81.L1.300869/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130416;1810;20130416;1810;20130416;2013;april;16;tuesday;0;1810;18;day;day;Maalse Steenweg;;;8310;BRUGGE;België;Zilversparrenstraat;;;;;;MultiNetCrossroadMatching;politiezone;;20130416;51.2071911219432;3.27668113211806;28/06/2016
PV;2013;88573;VO;2013;302189;Verzonden;BG.81.L1.302189/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130918;1730;20130918;1730;20130918;2013;september;38;wednesday;0;1730;17;day;day;Jozef Suvéestraat;;;8000;BRUGGE;België;Gevangenisstraat;;;;;;AnchorPoints;politiezone;;20130918;51.2068345277135;3.22966365419421;28/06/2016
PV;2013;107418;VO;2013;302640;Verzonden;BG.85.L1.302640/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;3;0;3;0;0;3;0;20131106;2003;20131106;2003;20131106;2013;november;45;wednesday;0;2003;20;night;day;Sint-Pieterskaai;;;8000;BRUGGE;België;Havenstraat;;;;;;AnchorPoints;politiezone;;20131106;51.2226815737737;3.22723934350121;28/06/2016
PV;2015;102099;VO;2015;302346;Verzonden;BG.81.L1.302346/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20151109;1842;20151109;1842;20151109;2015;november;46;monday;0;1842;18;night;day;Isabellalaan;;;8380;BRUGGE;België;Alfred Ronsestraat;;;;;;AnchorPoints;politiezone;;20151112;51.3324247810907;3.22119573559313;28/06/2016
PV;2014;120176;VO;2014;302767;Verzonden;BG.81.L1.302767/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20141216;1841;20141216;1841;20141216;2014;december;51;tuesday;0;1841;18;night;day;Krakeleweg;18;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20141216;51.2247844488178;3.22060859738887;28/06/2016
PV;2013;120080;VO;2013;302967;Verzonden;BG.81.L1.302967/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;0;20131210;1836;20131210;1836;20131210;2013;december;50;tuesday;0;1836;18;night;day;Sint-Pieterskaai;;;8000;BRUGGE;België;Scheepsdalelaan;0.0;;;;;AnchorPoints;politiezone;;20131210;51.2192924206469;3.20953166404701;28/06/2016
PV;2014;37335;VO;2014;300795;Verzonden;BG.81.L1.300795/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;0;20140411;1518;20140411;1518;20140411;2014;april;15;friday;0;1518;15;day;day;Blankenbergse Steenweg;24;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140411;51.2208556636104;3.2081087901669;28/06/2016
PV;2013;28894;VO;2013;300772;Verzonden;BG.81.L1.300772/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130403;1721;20130403;1721;20130403;2013;april;14;wednesday;0;1721;17;day;day;Koningin Astridlaan;;;8200;BRUGGE;België;Expresweg;;;;;;MultiNetCrossroadMatching;politiezone;;20130403;51.1886564109981;3.20030290381397;28/06/2016
PV;2014;52912;VO;2014;301178;Verzonden;BG.81.L1.301178/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140527;1643;20140527;1643;20140527;2014;may;22;tuesday;0;1643;16;day;day;Gaston Roelandtsplein;;;8310;BRUGGE;België;Tramstraat;;;;;;AnchorPoints;politiezone;;20140527;51.2016908966015;3.24754165207015;28/06/2016
PV;2014;99709;VO;2014;302277;Verzonden;BG.81.L1.302277/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20141014;1750;20141014;1750;20141014;2014;october;42;tuesday;0;1750;17;day;day;Gistelse Steenweg;416;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20141014;51.1986233647385;3.18777824641953;28/06/2016
PV;2013;83788;VO;2013;302081;Verzonden;BG.81.L1.302081/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20130906;1247;20130906;1247;20130906;2013;september;36;friday;0;1247;12;day;day;Maalse Steenweg;255;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20130906;51.2086596127593;3.25964631142461;28/06/2016
PV;2013;117506;VO;2013;302922;Verzonden;BG.81.L1.302922/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130918;1600;20130918;1700;20130918;2013;september;38;wednesday;0;1600;16;day;day;Maalse Steenweg;;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20131204;51.2096257359205;3.25357019875802;28/06/2016
PV;2014;50461;VO;2014;301106;Verzonden;BG.85.L1.301106/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140519;1805;20140519;1805;20140519;2014;may;21;monday;0;1805;18;day;day;Ropeerdstraat;;;8000;BRUGGE;België;Carmersstraat;;;;;;AnchorPoints;politiezone;;20140519;51.2138742357726;3.23240334234579;28/06/2016
PV;2015;41662;VO;2015;301022;Verzonden;BG.81.L1.301022/2015;1;Verkeersongeval;VO;Verkeersongeval met zwaargewonden;3;3;0;1;0;1;0;0;20150513;1845;20150513;1845;20150513;2015;may;20;wednesday;0;1845;18;day;day;Stijn Streuvelsstraat;17;;8000;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20150518;51.2133453338309;3.23489045657674;28/06/2016
PV;2014;79892;VO;2014;301849;Verzonden;BG.81.L1.301849/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;3;20140819;1835;20140819;1835;20140819;2014;august;34;tuesday;0;1835;18;day;day;Gemeneweidestraat;35;;8000;BRUGGE;België;Kasteeldreef;;;;;;AnchorPoints;politiezone;;20140819;51.2362021827253;3.24740235204971;28/06/2016
PV;2014;109499;VO;2014;302493;Verzonden;BG.81.L1.302493/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20141113;1600;20141113;1600;20141113;2014;november;46;thursday;0;1600;16;day;day;Krakeleweg;;;8000;BRUGGE;België;Sint-Pieterskaai;;;;;;AnchorPoints;politiezone;;20141113;51.2223588511769;3.22155041004441;28/06/2016
PV;2014;106749;VO;2014;302415;Verzonden;BG.81.L1.302415/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;3;0;3;0;0;3;0;20141103;1740;20141103;1740;20141103;2014;november;45;monday;0;1740;17;night;day;Guido Gezellelaan;7;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20141103;51.2058507610206;3.2131898520355;28/06/2016
PV;2013;69410;VO;2013;301744;Verzonden;BG.81.L1.301744/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;3;20130727;1425;20130727;1425;20130727;2013;july;30;saturday;1;1425;14;day;day;Lisseweegse Steenweg;15;;8380;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20130727;51.3122366794189;3.20119166620522;28/06/2016
PV;2013;86806;VO;2013;302126;Verzonden;BG.81.L1.302126/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130912;2021;20130912;2021;20130912;2013;september;37;thursday;0;2021;20;night;day;Graaf Pierre de Brieylaan;;;8200;BRUGGE;België;Kervyndreef;;;;;;AnchorPoints;politiezone;;20130912;51.1877963972997;3.1939752966357;28/06/2016
PV;2013;87525;VO;2013;302150;Verzonden;BG.85.L1.302150/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;0;20130915;0424;20130915;0424;20130915;2013;september;37;sunday;1;0424;04;night;night;Burg;12;;8000;BRUGGE;België;Blinde-Ezelstraat;;;;;;AnchorPoints;politiezone;;20130915;51.2084104777773;3.22725083395418;28/06/2016
PV;2014;98191;VO;2014;302247;Verzonden;BG.81.L1.302247/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20141010;1632;20141010;1632;20141010;2014;october;41;friday;0;1632;16;day;day;Spoorwegstraat;0;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20141010;51.1952754172043;3.21762544180759;28/06/2016
PV;2015;31212;VO;2015;300796;Verzonden;BG.85.L1.300796/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;0;20150416;0032;20150416;0033;20150416;2015;april;16;thursday;0;0032;00;night;night;Baron Ruzettelaan;;;8310;BRUGGE;België;Buiten Katelijnevest;;;;;;AnchorPoints;politiezone;;20150416;51.1989571621912;3.23080028537018;28/06/2016
PV;2015;51590;VO;2015;301240;Verzonden;BG.81.L1.301240/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150613;2025;20150613;2028;20150613;2015;june;24;saturday;1;2025;20;day;day;Weidestraat;83;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150614;51.1937055138118;3.2431780701498;28/06/2016
PV;2014;66348;VO;2014;301534;Verzonden;BG.81.L1.301534/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;2;20140708;1530;20140708;1538;20140708;2014;july;28;tuesday;0;1530;15;day;day;Dudzeelse Steenweg;644;;8380;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140708;51.2640846276988;3.22234275258808;28/06/2016
PV;2015;80688;VO;2015;301858;Verzonden;BG.81.L1.301858/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150910;0735;20150910;0735;20150910;2015;september;37;thursday;0;0735;07;day;day;Zandstraat;;;8200;BRUGGE;België;Expresweg;;;;;;AnchorPoints;politiezone;;20150910;51.2021239451036;3.19355930487462;28/06/2016
PV;2015;95189;VO;2015;302192;Verzonden;BG.81.L1.302192/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20151020;1903;20151020;1904;20151020;2015;october;43;tuesday;0;1903;19;night;day;Katelijnestraat;;;8000;BRUGGE;België;Bargeweg;;;;;;AnchorPoints;politiezone;;20151020;51.1995995581687;3.22963732943715;28/06/2016
PV;2014;13677;VO;2014;300330;Verzonden;BG.81.L1.300330/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;3;20140207;1610;20140207;1610;20140207;2014;february;6;friday;0;1610;16;day;day;Daverlostraat;;;8310;BRUGGE;België;Gulden-Peerdenstraat;;;;;;AnchorPoints;politiezone;;20140207;51.1988289938275;3.24028040514119;28/06/2016
PV;2014;85989;VO;2014;302006;Verzonden;BG.81.L1.302006/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140909;0940;20140909;0940;20140909;2014;september;37;tuesday;0;0940;09;day;day;Molenstraat;;;8310;BRUGGE;België;Meersenstraat;;;;;;AnchorPoints;politiezone;;20140909;51.1911862571855;3.26904628395181;28/06/2016
PV;2015;69179;VO;2015;301601;Verzonden;BG.85.L1.301601/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150804;1800;20150804;1800;20150804;2015;august;32;tuesday;0;1800;18;day;day;Havenrandweg-Zuid;;;8380;BRUGGE;België;;1.8;;;;;AnchorPoints;politiezone;;20150804;51.2737265249728;3.21487456817078;28/06/2016
PV;2015;96825;VO;2015;302234;Verzonden;BG.85.L1.302234/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20151026;0725;20151026;0725;20151026;2015;october;44;monday;0;0725;07;day;day;Torhoutse Steenweg;;;8200;BRUGGE;België;;;;;;;MultiNetStreetMatching;politiezone;;20151026;51.1961675877863;3.20024398396007;28/06/2016
PV;2015;57485;VO;2015;301380;Verzonden;BG.85.L1.301380/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150630;1440;20150630;1440;20150630;2015;june;27;tuesday;0;1440;14;day;day;Markt;3;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150630;51.2087865020199;3.22478977886946;28/06/2016
PV;2013;97209;VO;2013;302401;Verzonden;BG.81.L1.302401/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20131010;1705;20131010;1705;20131010;2013;october;41;thursday;0;1705;17;day;day;Astridlaan;4;;8310;BRUGGE;België;Bossuytlaan;;;;;;AnchorPoints;politiezone;;20131010;51.2005077398294;3.24693370378111;28/06/2016
PV;2013;109211;VO;2013;302698;Verzonden;BG.81.L1.302698/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;1;20131112;1600;20131112;1605;20131112;2013;november;46;tuesday;0;1600;16;day;day;Bevrijdingslaan;;;8000;BRUGGE;België;;1.6;;;;;AnchorPoints;politiezone;;20131112;51.2127183795646;3.19194188402374;28/06/2016
PV;2015;29358;VO;2015;300759;Verzonden;BG.81.L1.300759/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150409;2315;20150409;2315;20150409;2015;april;15;thursday;0;2315;23;night;night;Generaal Lemanlaan;;;8310;BRUGGE;België;Generaal Lemanlaan;;;;;;AnchorPoints;politiezone;;20150410;51.2022067250925;3.2367308422706;28/06/2016
PV;2013;71811;VO;2013;301784;Verzonden;BG.81.L1.301784/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20130802;1850;20130802;1850;20130802;2013;august;31;friday;0;1850;18;day;day;Astridlaan;221;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20130802;51.1947151237668;3.26062498995038;28/06/2016
PV;2013;115798;VO;2013;302886;Verzonden;BG.81.L1.302886/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20131129;1318;20131129;1318;20131129;2013;november;48;friday;0;1318;13;day;day;Magdalenastraat;30;;8200;BRUGGE;België;18-Oktoberstraat;;;;;;GrabAddressMatching;politiezone;;20131129;51.2002924733013;3.21066023927045;28/06/2016
PV;2015;4526;VO;2015;300115;Verzonden;BG.85.L1.300115/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150115;1750;20150115;1750;20150115;2015;january;3;thursday;0;1750;17;night;day;Buiten De Kruispoort;;;8000;BRUGGE;België;Langestraat;;;;;;AnchorPoints;politiezone;;20150115;51.2127132751439;3.2406568033507;28/06/2016
PV;2014;40558;VO;2014;300885;Verzonden;BG.81.L1.300885/2014;1;Verkeersongeval;VO;Verkeersongeval met zwaargewonden;3;3;0;1;0;1;0;1;20140422;1740;20140422;1740;20140422;2014;april;17;tuesday;0;1740;17;day;day;Akkerstraat;;;8310;BRUGGE;België;Brieversweg;;;;;;AnchorPoints;politiezone;;20140422;51.2134576343104;3.25697500904332;28/06/2016
PV;2014;61884;VO;2014;301404;Verzonden;BG.81.L1.301404/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140624;1715;20140624;1715;20140624;2014;june;26;tuesday;0;1715;17;day;day;Boeveriestraat;54;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140624;51.2013423811454;3.21587653723757;28/06/2016
PV;2015;6685;VO;2015;300163;Verzonden;BG.81.L1.300163/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;0;20150122;1200;20150122;1200;20150122;2015;january;4;thursday;0;1200;12;day;day;Torhoutse Steenweg;100;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150122;51.2004336239202;3.20414726596684;28/06/2016
PV;2014;35331;VO;2014;300760;Verzonden;BG.86.L1.300760/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140406;1805;20140406;1805;20140406;2014;april;14;sunday;1;1805;18;day;day;Noorweegse Kaai;;;8000;BRUGGE;België;Damse Vaart-Zuid;2.2;;;;;AnchorPoints;politiezone;;20140406;51.2244302241558;3.23943040335907;28/06/2016
PV;2014;41970;VO;2014;300913;Verzonden;BG.81.L1.300913/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140425;1234;20140425;1235;20140425;2014;april;17;friday;0;1234;12;day;day;Fort Lapin;;;8000;BRUGGE;België;Havenstraat;;;;;;AnchorPoints;politiezone;;20140425;51.2227451318985;3.22746108651839;28/06/2016
PV;2013;121468;VO;2013;303000;Verzonden;BG.81.L1.303000/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20131214;1535;20131214;1535;20131214;2013;december;50;saturday;1;1535;15;day;day;Blankenbergse Steenweg;256;;8000;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20131214;51.2318215617106;3.20489553166125;28/06/2016
PV;2014;98081;VO;2014;302244;Verzonden;BG.85.L1.302244/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20141010;1212;20141010;1212;20141010;2014;october;41;friday;0;1212;12;day;day;Moerkerkse Steenweg;;;8310;BRUGGE;België;Dampoortstraat;;;;;;AnchorPoints;politiezone;;20141010;51.2128270678388;3.24238285695035;28/06/2016
PV;2015;2812;VO;2015;300071;Verzonden;BG.85.L1.300071/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150111;0740;20150111;0740;20150111;2015;january;2;sunday;1;0740;07;night;day;Koningin Astridlaan;4;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150111;51.1886424655967;3.20888938363746;28/06/2016
PV;2014;8386;VO;2014;300227;Verzonden;BG.81.L1.300227/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140124;1815;20140124;1815;20140124;2014;january;4;friday;0;1815;18;night;day;Ezelstraat;80;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140124;51.2139370751684;3.21745102637397;28/06/2016
PV;2015;16692;VO;2015;300450;Verzonden;BG.81.L1.300450/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150226;1710;20150226;1710;20150226;2015;february;9;thursday;0;1710;17;day;day;Baron Ruzettelaan;287;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150226;51.1891077335201;3.23305782470453;28/06/2016
PV;2015;108723;VO;2015;302498;Verzonden;BG.81.L1.302498/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20151201;1205;20151201;1205;20151201;2015;december;49;tuesday;0;1205;12;day;day;Tempelhof;;;8000;BRUGGE;België;Oostendse Steenweg;;;;;;AnchorPoints;politiezone;;20151201;51.2233735367574;3.20253925091115;28/06/2016
PV;2013;73547;VO;2013;301834;Verzonden;BG.81.L1.301834/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;2;20130807;1650;20130807;1650;20130807;2013;august;32;wednesday;0;1650;16;day;day;Pathoekeweg;74;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20130807;51.2305239790803;3.21379860975778;28/06/2016
PV;2013;123947;VO;2013;303054;Verzonden;BG.81.L1.303054/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20131221;1925;20131221;1925;20131221;2013;december;51;saturday;1;1925;19;night;day;Veldstraat;;;8200;BRUGGE;België;Koningin Astridlaan;;;;;;AnchorPoints;politiezone;;20131221;51.1885823272438;3.20701358745887;28/06/2016
PV;2013;43733;VO;2013;301071;Verzonden;BG.81.L1.301071/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130515;1205;20130515;1205;20130515;2013;may;20;wednesday;0;1205;12;day;day;Spoorwegstraat;1;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20130515;51.1959971148158;3.21652683330425;28/06/2016
PV;2015;112108;VO;2015;302598;Verzonden;BG.81.L1.302598/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20151211;1530;20151211;1530;20151211;2015;december;50;friday;0;1530;15;day;day;Pathoekeweg;100;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20151211;51.2338218548655;3.21461034866405;28/06/2016
PV;2013;86971;VO;2013;302133;Verzonden;BG.81.L1.302133/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20130913;1040;20130913;1040;20130913;2013;september;37;friday;0;1040;10;day;day;Vlamingstraat;;;8000;BRUGGE;België;Academiestraat;;;;;;AnchorPoints;politiezone;;20130913;51.2111408281486;3.22414351064855;28/06/2016
PV;2014;9167;VO;2014;300246;Verzonden;BG.81.L1.300246/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140127;1603;20140127;1603;20140127;2014;january;5;monday;0;1603;16;day;day;Torhoutse Steenweg;34;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140127;51.2029007627136;3.20732123994339;28/06/2016
PV;2013;108968;VO;2013;302690;Verzonden;BG.81.L1.302690/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20131112;0954;20131112;0954;20131112;2013;november;46;tuesday;0;0954;09;day;day;Hogeweg;;;8200;BRUGGE;België;Legeweg;;;;;;AnchorPoints;politiezone;;20131112;51.2047443394335;3.20200678996531;28/06/2016
PV;2013;97657;VO;2013;302414;Verzonden;BG.85.L1.302414/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;0;20131012;0232;20131012;0232;20131012;2013;october;41;saturday;1;0232;02;night;night;Generaal Lemanlaan;54;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20131012;51.202310156683;3.23676153680996;28/06/2016
PV;2014;70483;VO;2014;301626;Verzonden;BG.81.L1.301626/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;1;20140722;1538;20140722;1538;20140722;2014;july;30;tuesday;0;1538;15;day;day;Westkapelse Steenweg;;;8380;BRUGGE;België;Havenrandweg-Zuid;9.2;;;;;AnchorPoints;politiezone;;20140722;51.2931274340843;3.25717485965439;28/06/2016
PV;2013;59140;VO;2013;301454;Verzonden;BG.81.L1.301454/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;1;20130626;1033;20130626;1033;20130626;2013;june;26;wednesday;0;1033;10;day;day;Torhoutse Steenweg;;;8200;BRUGGE;België;Sint-Baafsstraat;;;;;;AnchorPoints;politiezone;;20130626;51.1978887828023;3.20179820188404;28/06/2016
PV;2015;57520;VO;2015;301381;Verzonden;BG.81.L1.301381/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150630;1515;20150630;1515;20150630;2015;june;27;tuesday;0;1515;15;day;day;Blankenbergse Steenweg;247;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150630;51.2300731610161;3.2055150302103;28/06/2016
PV;2013;44549;VO;2013;301089;Verzonden;BG.81.L1.301089/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;0;20130516;1855;20130516;1855;20130516;2013;may;20;thursday;0;1855;18;day;day;Oostendse Steenweg;320;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20130516;51.2368199647116;3.17181576923739;28/06/2016
PV;2014;123338;VO;2014;302827;Verzonden;BG.81.L1.302827/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20141227;1847;20141227;1847;20141227;2014;december;52;saturday;1;1847;18;night;day;Sluisstraat;;;8000;BRUGGE;België;Krakeleweg;;;;;;AnchorPoints;politiezone;;20141227;51.2235357958071;3.22102687934799;28/06/2016
PV;2014;58613;VO;2014;301315;Verzonden;BG.85.L1.301315/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140616;1212;20140616;1212;20140616;2014;june;25;monday;0;1212;12;day;day;Gistelse Steenweg;474;;8200;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20140616;51.1980149029505;3.18360298774131;28/06/2016
