Naam;Formule;Straat;HuisNr;HuisNrToev;Postcode;Deelgemeente;Gemeente;Branche;Wvo;Check_dat;Winkelgebied;Subcentrum;StrnmEnHuisnr;latWGS84;loWGS84;Aangemaakt op
De Vuurmolen;(Zelfst/nvt);Kraanplein;5;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Kraanplein 5;51.2104763469077;3.22534793021971;05/07/2016
Sultan Kebab;(Zelfst/nvt);Burgstraat;2;;8000;Brugge;Brugge;59.210.215-Grillroom/Sh;;20090119;Centrum Brugge;Centrum Brugge;Burgstraat 2;51.2094550533616;3.22627142884393;05/07/2016
't Lammetje;(Zelfst/nvt);Braambergstraat;3;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Braambergstraat 3;51.2074840284122;3.22797081296684;05/07/2016
Frituur 'Met of Zonder';(Zelfst/nvt);Vismijnstraat;11;;8380;Zeebrugge;Brugge;59.210.171-Fastfood;;20090113;Kustlaan;Kustlaan;Vismijnstraat 11;51.3324963591515;3.20221868470963;05/07/2016
De Môle;(Zelfst/nvt);Adriaan de Gerlachestraat;6;;8380;Zeebrugge;Brugge;59.210.333-Lunchroom;;20090113;Zeebrugge-bad;Zeebrugge-bad;Adriaan de Gerlachestraat 6;51.3291995847826;3.18155348838635;05/07/2016
Den Comptoir;(Zelfst/nvt);Dijver;13;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Dijver 13;51.2057525086719;3.22579019437669;05/07/2016
Club Beaufort;(Zelfst/nvt);Maalse Steenweg;558;;8310;Sint-Kruis;Brugge;59.210.155-Seks/Nachtclubs;;20080123;Verspreide bewinkeling Sint-Kruis;Overig_Sint-Kruis;Maalse Steenweg 558;51.2070800008818;3.29842833786025;05/07/2016
De Passage;(Zelfst/nvt);Dweersstraat;26;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Dweersstraat 26;51.2058709917824;3.21912396683358;05/07/2016
Relais Ravenstein;(Zelfst/nvt);Molenmeers;11;;8000;Brugge;Brugge;59.210.235-Hotel-Rest;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Molenmeers 11;51.2103349920254;3.23184192371669;05/07/2016
Meridian 3;(Zelfst/nvt);Markt;15;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Markt 15;51.2085073382745;3.22377821832363;05/07/2016
De Orangerie;(Zelfst/nvt);Kartuizerinnenstraat;10;;8000;Brugge;Brugge;59.210.234-Hotel;;20090119;Centrum Brugge;Centrum Brugge;Kartuizerinnenstraat 10;51.2069942173162;3.2264497436796;05/07/2016
New Hong Kong City;(Zelfst/nvt);Generaal Lemanlaan;82;;8310;Assebroek;Brugge;59.210.180-Bezorg/Halen;;20080124;Verspreide bewinkeling Assebroek;Overig_Assebroek;Generaal Lemanlaan 82;51.2019032235649;3.2383724987635;05/07/2016
't Leitje;(Zelfst/nvt);'t Leitje;35;;8310;Assebroek;Brugge;59.210.434-Restaurant;;20080124;Verspreide bewinkeling Assebroek;Overig_Assebroek;'t Leitje 35;51.1872975955875;3.27014653044757;05/07/2016
Oud Brugge Kojote;(Zelfst/nvt);Kuipersstraat;33;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Kuipersstraat 33;51.2107476632312;3.22272880885829;05/07/2016
El Commandante;(Zelfst/nvt);Rijselstraat;60;;8200;Sint-Michiels;Brugge;59.210.123-Café;;20090113;Centrum Sint-Michiels;Centrum Sint-Michiels;Rijselstraat 60;51.1898956398654;3.2115893985414;05/07/2016
De Bretoen;(Zelfst/nvt);Ezelstraat;4;;8000;Brugge;Brugge;59.210.392-Pannenkoeken;;20090115;Ezelstraat;Ezelstraat;Ezelstraat 4;51.2116767632825;3.22054733431889;05/07/2016
Atlas;(Zelfst/nvt);Dweersstraat;6;;8000;Brugge;Brugge;59.210.180-Bezorg/Halen;;20090119;Centrum Brugge;Centrum Brugge;Dweersstraat 6;51.206349114071;3.21919335923494;05/07/2016
Cookie's;(Zelfst/nvt);De Garre;2;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;De Garre 2;51.20823015339;3.22591215098743;05/07/2016
Cafe Leffe;Cafe Leffe;'t Zand;5;;8000;Brugge;Brugge;59.210.123-Café;;20090119;Centrum Brugge;Centrum Brugge;'t Zand 5;51.2060502894539;3.21801821432411;05/07/2016
Porta;(Zelfst/nvt);Walstraat;4;;8000;Brugge;Brugge;59.210.180-Bezorg/Halen;;20090119;Centrum Brugge;Centrum Brugge;Walstraat 4;51.2030391661676;3.22478305209366;05/07/2016
De Vrede;(Zelfst/nvt);Heiststraat;100;;8380;Zeebrugge;Brugge;59.210.123-Café;;20090113;Kustlaan;Kustlaan;Heiststraat 100;51.3313096368061;3.20858569453815;05/07/2016
't Parlasantje;(Zelfst/nvt);Gentpoortstraat;2;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090115;Gentpoortsestraat;Gentpoortsestraat;Gentpoortstraat 2;51.2043832490579;3.23161243937014;05/07/2016
Het Bargehuis;(Zelfst/nvt);Bargeweg;2;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Bargeweg 2;51.1993335673015;3.22878609112039;05/07/2016
Lunch Garden;Lunch Garden;Blankenbergse Steenweg;420;-0003;8000;Brugge;Brugge;59.210.333-Lunchroom;;20090115;Monnikenwerve;B-Park (s);Blankenbergse Steenweg 420;51.2505428708936;3.20061870356016;05/07/2016
Jan van Eyck;(Zelfst/nvt);Jan van Eyckplein;12;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Jan van Eyckplein 12;51.2113674174127;3.22593863212282;05/07/2016
Tonka;(Zelfst/nvt);Walplein;18;;8000;Brugge;Brugge;59.210.333-Lunchroom;;20090119;Centrum Brugge;Centrum Brugge;Walplein 18;51.2020743718643;3.22471815863764;05/07/2016
Quick;Quick;Torhoutse Steenweg;258;A;8200;Sint-Andries;Brugge;59.210.171-Fastfood;;20080327;Verspreide bewinkeling Sint-Andries;Overig_Sint-Andries;Torhoutse Steenweg 258;51.1931225887535;3.19624985081607;05/07/2016
De Kluiver;(Zelfst/nvt);Hoogstraat;12;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Hoogstraat 12;51.2093782460531;3.22888016903404;05/07/2016
Happy Days Pub;(Zelfst/nvt);Katelijnestraat;141;;8000;Brugge;Brugge;59.210.123-Café;;20090119;Centrum Brugge;Centrum Brugge;Katelijnestraat 141;51.199978742169;3.22923515691211;05/07/2016
La Baguette;(Zelfst/nvt);Gistelse Steenweg;383;;8200;Sint-Andries;Brugge;59.210.180-Bezorg/Halen;;20090114;Gistelse Steenweg_2;Gistelse Steenweg_2;Gistelse Steenweg 383;51.1981616494858;3.18650613612459;05/07/2016
't Pallieterke;(Zelfst/nvt);'t Zand;28;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;'t Zand 28;51.204404284503;3.2188077566072;05/07/2016
Pietje Pek;(Zelfst/nvt);Sint-Jakobsstraat;13;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Sint-Jakobsstraat 13;51.209377230231;3.22218131817235;05/07/2016
Zeemeermin;(Zelfst/nvt);Vismijnstraat;46;;8380;Zeebrugge;Brugge;59.210.123-Café;;20090113;Kustlaan;Kustlaan;Vismijnstraat 46;51.3328982813825;3.2056215269335;05/07/2016
Nano;(Zelfst/nvt);Kuipersstraat;13;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Kuipersstraat 13;51.2100578195648;3.22305385621591;05/07/2016
't Snackstje;(Zelfst/nvt);Rijselstraat;80;;8200;Sint-Michiels;Brugge;59.210.333-Lunchroom;;20090113;Centrum Sint-Michiels;Centrum Sint-Michiels;Rijselstraat 80;51.1892040817777;3.21138155782322;05/07/2016
De Zevende Hemel;(Zelfst/nvt);Walplein;6;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Walplein 6;51.2025919535016;3.22467411217148;05/07/2016
't Zandzakske;(Zelfst/nvt);'t Zand;29;;8000;Brugge;Brugge;59.210.171-Fastfood;;20090119;Centrum Brugge;Centrum Brugge;'t Zand 29;51.204371241712;3.21886575702241;05/07/2016
Bethune;(Zelfst/nvt);Koningin Elisabethlaan;12;;8000;Brugge;Brugge;59.210.234-Hotel;;20090115;Ezelstraat;Ezelstraat;Koningin Elisabethlaan 12;51.2153162341315;3.21692246268547;05/07/2016
Hotel Sablon;(Zelfst/nvt);Noordzandstraat;21;;8000;Brugge;Brugge;59.210.234-Hotel;;20090119;Centrum Brugge;Centrum Brugge;Noordzandstraat 21;51.2076386970228;3.22096031557443;05/07/2016
Rozengoedkaai;(Zelfst/nvt);Braambergstraat;2;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Braambergstraat 2;51.2073276003925;3.22809270610572;05/07/2016
Breidel de Coninc;(Zelfst/nvt);Breidelstraat;24;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Breidelstraat 24;51.2084944689269;3.2261621156293;05/07/2016
Laurent;(Zelfst/nvt);Steenstraat;79;;8000;Brugge;Brugge;59.210.333-Lunchroom;;20090119;Centrum Brugge;Centrum Brugge;Steenstraat 79;51.2061150311136;3.22158074293078;05/07/2016
Leonardo Brugge;(Zelfst/nvt);Chartreuseweg;20;;8200;Sint-Michiels;Brugge;59.210.234-Hotel;;20080204;Verspreide bewinkeling Sint-Michiels;Overig_Sint-Michiels;Chartreuseweg 20;51.1733287596728;3.20359726104308;05/07/2016
Sultan Kebab;(Zelfst/nvt);Langestraat;99;;8000;Brugge;Brugge;59.210.215-Grillroom/Sh;;20090115;Langestraat;Langestraat;Langestraat 99;51.2110883986356;3.236085462884;05/07/2016
Bistro De Max;(Zelfst/nvt);Langestraat;49;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090115;Langestraat;Langestraat;Langestraat 49;51.2100625097593;3.23448128658781;05/07/2016
Gouden Rivier;(Zelfst/nvt);Smedenstraat;49;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090115;Smedenstraat;Smedenstraat;Smedenstraat 49;51.2049194674049;3.21435477475144;05/07/2016
Hotel Passage;(Zelfst/nvt);Dweersstraat;30;;8000;Brugge;Brugge;59.210.234-Hotel;;20090119;Centrum Brugge;Centrum Brugge;Dweersstraat 30;51.2057673540917;3.21931099709053;05/07/2016
Best Western;Best Western;Sint-Jakobsstraat;41;;8000;Brugge;Brugge;59.210.234-Hotel;;20090119;Centrum Brugge;Centrum Brugge;Sint-Jakobsstraat 41;51.210179112874;3.22086277317988;05/07/2016
Hennon;(Zelfst/nvt);Breidelstraat;16;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Breidelstraat 16;51.2084137432279;3.22596300097857;05/07/2016
't Beursken;(Zelfst/nvt);Hauwerstraat;17;;8000;Brugge;Brugge;59.210.171-Fastfood;;20090115;Smedenstraat;Smedenstraat;Hauwerstraat 17;51.2036932218399;3.21504919594103;05/07/2016
't Brugs Pitahuis;(Zelfst/nvt);Philipstockstraat;35;;8000;Brugge;Brugge;59.210.215-Grillroom/Sh;;20090119;Centrum Brugge;Centrum Brugge;Philipstockstraat 35;51.2096872290142;3.22679339260309;05/07/2016
De Wijngaert;(Zelfst/nvt);Wijngaardstraat;15;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Wijngaardstraat 15;51.2020149139994;3.22528038092197;05/07/2016
De Lagune;(Zelfst/nvt);Gistelse Steenweg;333;;8200;Sint-Andries;Brugge;59.210.171-Fastfood;;20090114;Gistelse Steenweg_2;Gistelse Steenweg_2;Gistelse Steenweg 333;51.1987295923325;3.18941713579392;05/07/2016
NH hotel;NH hotel;Boeveriestraat;2;;8000;Brugge;Brugge;59.210.234-Hotel;;20080915;Verspreide bewinkeling Brugge;Overig_Brugge;Boeveriestraat 2;51.2040112616992;3.21652816469595;05/07/2016
Di Trevi;(Zelfst/nvt);Oostendse Steenweg;1;;8000;Brugge;Brugge;59.210.180-Bezorg/Halen;;20090114;Blankenbergse Steenweg;Blankenbergse Steenweg;Oostendse Steenweg 1;51.2203208254819;3.20774561264394;05/07/2016
't Knabbeltje;(Zelfst/nvt);Ezelstraat;40;;8000;Brugge;Brugge;59.210.171-Fastfood;;20090115;Ezelstraat;Ezelstraat;Ezelstraat 40;51.2131157068092;3.2187222142225;05/07/2016
Tijdok;(Zelfst/nvt);Tijdokstraat;16;;8380;Zeebrugge;Brugge;59.210.434-Restaurant;;20090113;Verspreide bewinkeling Zeebrugge;Overig_Zeebrugge;Tijdokstraat 16;51.3306497215593;3.20297526841041;05/07/2016
Petite maison;(Zelfst/nvt);'t Zand;23;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;'t Zand 23;51.2046595588057;3.21872214310604;05/07/2016
Aquila;(Zelfst/nvt);Ten Boomgaard;2;;8200;Sint-Michiels;Brugge;59.210.171-Fastfood;;20080204;Verspreide bewinkeling Sint-Michiels;Overig_Sint-Michiels;Ten Boomgaard 2;51.1847540862915;3.2102029536616;05/07/2016
De Hobbit;(Zelfst/nvt);Kemelstraat;8;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Kemelstraat 8;51.2069570028291;3.22176666459531;05/07/2016
De Eetkamer;(Zelfst/nvt);Eekhoutstraat;6;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Eekhoutstraat 6;51.2064988515761;3.22759457500591;05/07/2016
Malesherbes;(Zelfst/nvt);Stoofstraat;5;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Stoofstraat 5;51.2032126472505;3.22450763344134;05/07/2016
Caramel;(Zelfst/nvt);Wollestraat;20;;8000;Brugge;Brugge;59.210.333-Lunchroom;;20090119;Centrum Brugge;Centrum Brugge;Wollestraat 20;51.2073772619825;3.22615441825877;05/07/2016
Frituur Marnix;(Zelfst/nvt);Moerkerkse Steenweg;181;;8310;Sint-Kruis;Brugge;59.210.171-Fastfood;;20090115;Sint-Kruis;Sint-Kruis;Moerkerkse Steenweg 181;51.2136083220014;3.2502737882239;05/07/2016
Brasserie Soufleur;(Zelfst/nvt);Vlamingstraat;58;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Vlamingstraat 58;51.2107663436032;3.22477810916566;05/07/2016
Hotel Salvators;(Zelfst/nvt);Sint-Salvatorskerkhof;17;;8000;Brugge;Brugge;59.210.234-Hotel;;20090119;Centrum Brugge;Centrum Brugge;Sint-Salvatorskerkhof 17;51.2050657031569;3.22080591863967;05/07/2016
De Halve Maan;(Zelfst/nvt);Walplein;26;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Walplein 26;51.2024047560809;3.22413084400866;05/07/2016
De Jakobijn;(Zelfst/nvt);Langestraat;54;;8000;Brugge;Brugge;59.210.123-Café;;20090115;Langestraat;Langestraat;Langestraat 54;51.2097280608612;3.23440823961793;05/07/2016
De Papil;(Zelfst/nvt);Rijselstraat;78;;8200;Sint-Michiels;Brugge;59.210.430-Café-Restaurant;;20090113;Centrum Sint-Michiels;Centrum Sint-Michiels;Rijselstraat 78;51.189271441979;3.21139648494197;05/07/2016
Europ;(Zelfst/nvt);Augustijnenrei;18;;8000;Brugge;Brugge;59.210.234-Hotel;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Augustijnenrei 18;51.2133823534089;3.22482836539822;05/07/2016
Huyze Orphee;(Zelfst/nvt);Maalse Steenweg;229;;8310;Sint-Kruis;Brugge;59.210.155-Seks/Nachtclubs;;20090115;Baanconcentratie Maalse Steenweg;Baanconcentratie Maalse Steenweg;Maalse Steenweg 229;51.2089920232327;3.25548923464705;05/07/2016
Ryad;(Zelfst/nvt);Hoogstraat;32;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Hoogstraat 32;51.209771832558;3.23028007819364;05/07/2016
Punta Est;(Zelfst/nvt);Predikherenrei;1;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090115;Langestraat;Langestraat;Predikherenrei 1;51.2092151932363;3.23264960032908;05/07/2016
Byblos Pub;(Zelfst/nvt);Maalse Steenweg;356;;8310;Sint-Kruis;Brugge;59.210.123-Café;;20090115;Baanconcentratie Maalse Steenweg;Winkelcentrum Redevco Brugge St.-Kruis (s);Maalse Steenweg 356;51.2083482576711;3.26457207129506;05/07/2016
De Zandloper;(Zelfst/nvt);'t Zand;33;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;'t Zand 33;51.204196139687;3.21956921635764;05/07/2016
Sint Joris;(Zelfst/nvt);Sint-Lenardsstraat;45;;8380;Dudzele;Brugge;59.210.123-Café;;20080110;Verspreide bewinkeling Dudzele;Overig_Dudzele;Sint-Lenardsstraat 45;51.2742718910219;3.22756063893651;05/07/2016
Bistro Old Bruges;(Zelfst/nvt);Vismarkt;7;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Vismarkt 7;51.2076264956817;3.22808355524631;05/07/2016
Pickles;(Zelfst/nvt);Sint-Jakobsstraat;1;;8000;Brugge;Brugge;59.210.171-Fastfood;;20090119;Centrum Brugge;Centrum Brugge;Sint-Jakobsstraat 1;51.2092455597023;3.2227048175187;05/07/2016
B.IN;(Zelfst/nvt);Mariastraat;38;;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Mariastraat 38;51.2031220536774;3.22293082106494;05/07/2016
Frietkotje;(Zelfst/nvt);Gistelse Steenweg;27;;8200;Sint-Andries;Brugge;59.210.171-Fastfood;;20090114;Gistelse Steenweg_1;Gistelse Steenweg_1;Gistelse Steenweg 27;51.2035569373697;3.20822722238045;05/07/2016
Traiteur Yves;(Zelfst/nvt);Blankenbergse Steenweg;241;;8000;Brugge;Brugge;59.210.180-Bezorg/Halen;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Blankenbergse Steenweg 241;51.2301467922476;3.20492437022846;05/07/2016
't Huidevettershuis;(Zelfst/nvt);Huidenvettersplein;10;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Huidenvettersplein 10;51.2075598757799;3.22766456031963;05/07/2016
De Beurze;(Zelfst/nvt);Markt;22;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Markt 22;51.2090400442471;3.22338140839738;05/07/2016
Lily;(Zelfst/nvt);Walplein;8;;8000;Brugge;Brugge;59.210.171-Fastfood;;20090119;Centrum Brugge;Centrum Brugge;Walplein 8;51.2024867904268;3.22470435973345;05/07/2016
Egmond;(Zelfst/nvt);Minnewater;15;;8000;Brugge;Brugge;59.210.234-Hotel;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Minnewater 15;51.2000956449935;3.2251392588317;05/07/2016
De Kogge;(Zelfst/nvt);Braambergstraat;7;;8000;Brugge;Brugge;59.210.123-Café;;20090119;Centrum Brugge;Centrum Brugge;Braambergstraat 7;51.2075331489699;3.22813749243886;05/07/2016
Monnikenwerve;(Zelfst/nvt);Monnikenwerve;2;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090115;Monnikenwerve;Monnikenwerve;Monnikenwerve 2;51.2473433683227;3.19605325806449;05/07/2016
Resto Mojo;(Zelfst/nvt);Schaarstraat;4;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090115;Gentpoortsestraat;Gentpoortsestraat;Schaarstraat 4;51.204552477323;3.23221891782516;05/07/2016
Da Mario;(Zelfst/nvt);Markt;23;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Markt 23;51.2090860325015;3.2234633001661;05/07/2016
't Fonduehuisje;(Zelfst/nvt);Wijngaardstraat;20;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Wijngaardstraat 20;51.2019498875681;3.22478761635784;05/07/2016
l' Italiano;(Zelfst/nvt);Katelijnestraat;32;;8000;Brugge;Brugge;59.210.171-Fastfood;;20090119;Centrum Brugge;Centrum Brugge;Katelijnestraat 32;51.203193416617;3.22467596970952;05/07/2016
Golden City;(Zelfst/nvt);Blankenbergse Steenweg;83;;8000;Brugge;Brugge;59.210.180-Bezorg/Halen;;20090114;Blankenbergse Steenweg;Blankenbergse Steenweg;Blankenbergse Steenweg 83;51.222307166446;3.20704474013273;05/07/2016
La Plaza;(Zelfst/nvt);Kuipersstraat;13;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Kuipersstraat 13;51.2100578195648;3.22305385621591;05/07/2016
Braserie 1900;(Zelfst/nvt);Markt;35;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Markt 35;51.2094178111572;3.22445694555566;05/07/2016
Oude Burg 22;(Zelfst/nvt);Oude Burg;22;A;8000;Brugge;Brugge;59.210.430-Café-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Oude Burg 22;51.206764501643;3.22390584087711;05/07/2016
Pizza Hut;Pizza Hut;Koningin Astridlaan;97;24;8200;Sint-Michiels;Brugge;59.210.171-Fastfood;;20090113;Express Park;Express Park;Koningin Astridlaan 97;51.1869875222936;3.19964021878468;05/07/2016
Blue lobster;(Zelfst/nvt);Werfkaai;1;;8380;Zeebrugge;Brugge;59.210.434-Restaurant;;20090113;Verspreide bewinkeling Zeebrugge;Overig_Zeebrugge;Werfkaai 1;51.3300991882895;3.20249333680046;05/07/2016
De Sneeuwberg;(Zelfst/nvt);Hallenstraat;2;;8000;Brugge;Brugge;59.210.235-Hotel-Rest;;20090119;Centrum Brugge;Centrum Brugge;Hallenstraat 2;51.2080487100036;3.22428573865905;05/07/2016
Manna & Co;(Zelfst/nvt);Katelijnestraat;46;;8000;Brugge;Brugge;59.210.333-Lunchroom;;20090119;Centrum Brugge;Centrum Brugge;Katelijnestraat 46;51.2028149751973;3.22520728358593;05/07/2016
Maxim's 2;(Zelfst/nvt);Vlamingstraat;38;;8000;Brugge;Brugge;59.210.333-Lunchroom;;20090119;Centrum Brugge;Centrum Brugge;Vlamingstraat 38;51.2103686845449;3.22476018388319;05/07/2016
De Zeven Torentjes;(Zelfst/nvt);Canadaring;41;;8310;Assebroek;Brugge;59.210.430-Café-Restaurant;;20080124;Verspreide bewinkeling Assebroek;Overig_Assebroek;Canadaring 41;51.1890512424119;3.24502739783994;05/07/2016
Heer Halewijn;(Zelfst/nvt);Walplein;10;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Walplein 10;51.2024304482436;3.22475001216832;05/07/2016
Aneth;(Zelfst/nvt);Maria van Bourgondiëlaan;1;;8000;Brugge;Brugge;59.210.434-Restaurant;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Maria van Bourgondiëlaan 1;51.2118090294353;3.21117141876879;05/07/2016
De Oosterse Hap / Het Westers Broodje;(Zelfst/nvt);Astridlaan;4;;8310;Assebroek;Brugge;59.210.333-Lunchroom;;20090115;Assebroek;Assebroek;Astridlaan 4;51.20034332866;3.2470040283549;05/07/2016
De Platse;(Zelfst/nvt);Gistelse Steenweg;536;;8200;Sint-Andries;Brugge;59.210.123-Café;;20090114;Centrum Sint-Andries;Centrum Sint-Andries;Gistelse Steenweg 536;51.1974245240729;3.18002494487678;05/07/2016
The Crash;(Zelfst/nvt);Langestraat;78;;8000;Brugge;Brugge;59.210.123-Café;;20090115;Langestraat;Langestraat;Langestraat 78;51.2104294478771;3.23552583358936;05/07/2016
De Belegde Boterham;(Zelfst/nvt);Kleine Sint-Amandsstraat;5;;8000;Brugge;Brugge;59.210.333-Lunchroom;;20090119;Centrum Brugge;Centrum Brugge;Kleine Sint-Amandsstraat 5;51.208143989353;3.22287577065443;05/07/2016
Asiris;(Zelfst/nvt);Lange Raamstraat;9;;8000;Brugge;Brugge;59.210.234-Hotel;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Lange Raamstraat 9;51.2144840355675;3.2264674933626;05/07/2016
Lunch Time;(Zelfst/nvt);Rijselstraat;139;;8200;Sint-Michiels;Brugge;59.210.333-Lunchroom;;20080204;Verspreide bewinkeling Sint-Michiels;Overig_Sint-Michiels;Rijselstraat 139;51.1849260083666;3.21024478623725;05/07/2016
Pane pane;(Zelfst/nvt);Sint-Jakobsstraat;2;;8000;Brugge;Brugge;59.210.333-Lunchroom;;20090119;Centrum Brugge;Centrum Brugge;Sint-Jakobsstraat 2;51.2093789925126;3.22272183446941;05/07/2016
La Riviera;(Zelfst/nvt);Maalse Steenweg;53;;8310;Sint-Kruis;Brugge;59.210.430-Café-Restaurant;;20090115;Baanconcentratie Maalse Steenweg;Baanconcentratie Maalse Steenweg;Maalse Steenweg 53;51.2102783796398;3.24495531159253;05/07/2016
De Postiljon;(Zelfst/nvt);Katelijnestraat;3;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Katelijnestraat 3;51.2037949163944;3.2248014207284;05/07/2016
Mardin;(Zelfst/nvt);Astridlaan;244;;8310;Assebroek;Brugge;59.210.215-Grillroom/Sh;;20080205;Verspreide bewinkeling Assebroek;Overig_Assebroek;Astridlaan 244;51.19453192626;3.26029917661605;05/07/2016
't Minnewater;(Zelfst/nvt);Wijngaardstraat;28;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Wijngaardstraat 28;51.2017899655261;3.22454804740807;05/07/2016
McDonald's;McDonald's;Maalse Steenweg;234;;8310;Sint-Kruis;Brugge;59.210.171-Fastfood;;20090115;Baanconcentratie Maalse Steenweg;Baanconcentratie Maalse Steenweg;Maalse Steenweg 234;51.2095628253425;3.25654381875426;05/07/2016
Het Koetsenhuis;(Zelfst/nvt);Zeeweg;98;;8200;Sint-Andries;Brugge;59.210.430-Café-Restaurant;;20080204;Verspreide bewinkeling Sint-Andries;Overig_Sint-Andries;Zeeweg 98;51.1767504616498;3.1537225223713;05/07/2016
Hotel Prinsenhof;(Zelfst/nvt);Ontvangersstraat;9;;8000;Brugge;Brugge;59.210.234-Hotel;;20090119;Centrum Brugge;Centrum Brugge;Ontvangersstraat 9;51.2080888666494;3.21946412810652;05/07/2016
Golden Tree;(Zelfst/nvt);Hoefijzerlaan;21;;8000;Brugge;Brugge;59.210.234-Hotel;;20080122;Verspreide bewinkeling Brugge;Overig_Brugge;Hoefijzerlaan 21;51.2070171877632;3.21591894671576;05/07/2016
't Eetablissement;(Zelfst/nvt);Sint-Amandsstraat;8;;8000;Brugge;Brugge;59.210.434-Restaurant;;20090119;Centrum Brugge;Centrum Brugge;Sint-Amandsstraat 8;51.208615642853;3.22311509289615;05/07/2016
