Id;Straatnaam;Wegbeheer;latWGS84;loWGS84;Aangemaakt op
1064;Zandberg;Stad;51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508,51.1920173273508;3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131,3.24936367780131;15/09/2016
321;Rijkepijndersstraat;Stad;51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692,51.214313419692;3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543,3.23173206747543;15/09/2016
1066;'s-Heer Boudewijnsburg;Stad;51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517,51.1879581919517;3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848,3.24903133849848;15/09/2016
451;Julius en Maurits Sabbestraat;Stad;51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831,51.2174882048831;3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182,3.22855470767182;15/09/2016
885;Jachthoornlaan;Stad;51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457,51.2008890761457;3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034,3.18402063073034;15/09/2016
959;Pauverleutestraat;Stad;51.2381947669163,51.2381947669163,51.2381947669163,51.2381947669163,51.2381947669163,51.2381947669163,51.2381947669163,51.2381947669163,51.2381947669163,51.2381947669163;3.2462929332315,3.2462929332315,3.2462929332315,3.2462929332315,3.2462929332315,3.2462929332315,3.2462929332315,3.2462929332315,3.2462929332315,3.2462929332315;15/09/2016
774;Jan Garemijnstraat;Stad;51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805,51.1776235473805;3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345,3.22244109440345;15/09/2016
293;Balsemboomstraat;Stad;51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199,51.210212944199;3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067,3.23724135175067;15/09/2016
920;Dokwerkersstraat;Stad;51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815,51.2250603472815;3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924,3.23388406875924;15/09/2016
956;Fortbekeweg;Stad;51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959,51.234490901959;3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618,3.25177947805618;15/09/2016
850;Antoon Viaenestraat;Stad;51.1880894008148,51.1880894008148,51.1880894008148,51.1880894008148,51.1880894008148,51.1880894008148,51.1880894008148,51.1880894008148,51.1880894008148,51.1880894008148,51.1880894008148,51.1880894008148,51.1880894008148,51.1880894008148;3.16976977633533,3.16976977633533,3.16976977633533,3.16976977633533,3.16976977633533,3.16976977633533,3.16976977633533,3.16976977633533,3.16976977633533,3.16976977633533,3.16976977633533,3.16976977633533,3.16976977633533,3.16976977633533;15/09/2016
544;Klaverstraat;Stad;51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057,51.2156815829057;3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728,3.22100786210728;15/09/2016
