Id;Nr;Id_1;Wijk;Naam;Capaciteit;Ingenomen;Beschikbaar;Bewoner;Buitenlander;Andere;Bezet;Bezetgraad;AandBew;AandBuit;AandAnder;latWGS84;loWGS84;Aangemaakt op
0;902401;902401;9;Wijngaardplein onpaar (oost);0;;0;0;0;0;0;0;0;0;0;51.2006890470765,51.2006890470765;3.2245473686768,3.2245473686768;12/08/2016
0;202807;202807;2;Vlamingstraat (Philipstockstraat - Niklaas Desparsstraat) onpaar (west);0;;0;0;0;0;0;0;0;0;0;51.2100174373606,51.2100174373606,51.2100174373606,51.2100174373606,51.2100174373606,51.2100174373606,51.2100174373606,51.2100174373606,51.2100174373606;3.22450865889306,3.22450865889306,3.22450865889306,3.22450865889306,3.22450865889306,3.22450865889306,3.22450865889306,3.22450865889306,3.22450865889306;12/08/2016
0;501705;501705;5;Kruisvest (Bapaumestraat - Langestraat) kant water (oost);0;;0;0;0;0;0;0;0;0;0;51.2126541028867,51.2126541028867,51.2126541028867,51.2126541028867,51.2126541028867,51.2126541028867;3.23985376720698,3.23985376720698,3.23985376720698,3.23985376720698,3.23985376720698,3.23985376720698;12/08/2016
0;600502;600502;6;Ganzenstraat (Hooistraat - Moerkerkestraat) onpaar (noord);11;;11;2;1;3;3;0.54545454545455;0.33333333333333;0.16666666666667;0.5;51.2080645256412,51.2080645256412,51.2080645256412,51.2080645256412;3.23616070392038,3.23616070392038,3.23616070392038,3.23616070392038;12/08/2016
0;701001;701001;7;Jozef Suvéestraat (Braambergstraat - Waalsestraat) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2076152021224,51.2076152021224,51.2076152021224;3.2285948523375,3.2285948523375,3.2285948523375;12/08/2016
0;1200600;1200600;12;Breidelstraat;0;;0;0;0;0;0;0;0;0;0;51.2086593600794,51.2086593600794,51.2086593600794,51.2086593600794,51.2086593600794,51.2086593600794;3.22643665559908,3.22643665559908,3.22643665559908,3.22643665559908,3.22643665559908,3.22643665559908;12/08/2016
0;200802;200802;2;Ezelstraat (Pottenmakersstraat - Poitevinstraat) paar (oost);0;;0;0;0;0;0;0;0;0;0;51.2119282409412,51.2119282409412,51.2119282409412,51.2119282409412,51.2119282409412;3.22007066725829,3.22007066725829,3.22007066725829,3.22007066725829,3.22007066725829;12/08/2016
0;900200;900200;9;Bakkerstraat;0;;0;0;0;2;2;20;0;0;1;51.203686366237,51.203686366237,51.203686366237;3.21993963875978,3.21993963875978,3.21993963875978;12/08/2016
0;502301;502301;5;Rolweg (Jeruzalemstraat - Korte Rijkepijndersstraat) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2130903058511,51.2130903058511;3.23203863111701,3.23203863111701;12/08/2016
0;700802;700802;7;Geerolfstraat paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2066099979115,51.2066099979115,51.2066099979115,51.2066099979115,51.2066099979115;3.22878544370928,3.22878544370928,3.22878544370928,3.22878544370928,3.22878544370928;12/08/2016
0;1101603;1101603;11;Korte Vulderstraat (Lendestraat - Sint-Salvatorskerkhof) paar (noord);0;;0;0;0;0;0;0;0;0;0;51.2050583399204,51.2050583399204;3.22076367067256,3.22076367067256;12/08/2016
0;100705;100705;1;Gulden Vlieslaan (Pater Damiaanstraat - Roompotstraat) onpaar (oost);0;;0;0;0;0;0;0;0;0;0;51.2098314327427,51.2098314327427,51.2098314327427;3.21443066471457,3.21443066471457,3.21443066471457;12/08/2016
0;400502;400502;4;Gotje onpaar (west);5;;5;3;0;3;3;1.2;0.5;0;0.5;51.2161158269659,51.2161158269659,51.2161158269659;3.2293650655394,3.2293650655394,3.2293650655394;12/08/2016
0;500102;500102;5;Albrecht Rodenbachtstraat onpaar (west);14;;14;12;0;1;1;0.92857142857143;0.92307692307692;0;0.076923076923077;51.2136195067207,51.2136195067207,51.2136195067207,51.2136195067207;3.23550001825059,3.23550001825059,3.23550001825059,3.23550001825059;12/08/2016
0;502106;502106;5;Peperstraat (Stoelstraat - Langestraat) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2123386997232,51.2123386997232,51.2123386997232,51.2123386997232,51.2123386997232,51.2123386997232,51.2123386997232,51.2123386997232,51.2123386997232;3.23704404587312,3.23704404587312,3.23704404587312,3.23704404587312,3.23704404587312,3.23704404587312,3.23704404587312,3.23704404587312,3.23704404587312;12/08/2016
0;1002307;1002307;10;Smedenstraat (H.Consciencelaan - Maagdenstraat) onpaar (zuid);2;;2;0;0;1;1;0.5;0;0;1;51.2048595027399,51.2048595027399;3.21343573388646,3.21343573388646;12/08/2016
0;801708;801708;8;Oude Gentweg (Visspaanstraat - B.Ravestraat) paar (zuid);12;;12;6;0;5;5;0.91666666666667;0.54545454545455;0;0.45454545454545;51.2025617292992,51.2025617292992,51.2025617292992,51.2025617292992,51.2025617292992,51.2025617292992,51.2025617292992,51.2025617292992,51.2025617292992,51.2025617292992,51.2025617292992,51.2025617292992,51.2025617292992,51.2025617292992,51.2025617292992;3.22994683940179,3.22994683940179,3.22994683940179,3.22994683940179,3.22994683940179,3.22994683940179,3.22994683940179,3.22994683940179,3.22994683940179,3.22994683940179,3.22994683940179,3.22994683940179,3.22994683940179,3.22994683940179,3.22994683940179;12/08/2016
0;601002;601002;6;Koopmansstraat paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2112911735552,51.2112911735552,51.2112911735552,51.2112911735552;3.23680930926512,3.23680930926512,3.23680930926512,3.23680930926512;12/08/2016
0;601302;601302;6;Moerkerkestraat (Predikherenrei-Ganzenstraat) paar ( zuid);0;;0;0;0;0;0;0;0;0;0;51.2075721941736,51.2075721941736,51.2075721941736,51.2075721941736;3.23702681225434,3.23702681225434,3.23702681225434,3.23702681225434;12/08/2016
0;401102;401102;4;Leestenburg paar (zuid);10;;10;1;0;2;2;0.3;0.33333333333333;0;0.66666666666667;51.2184186514123,51.2184186514123,51.2184186514123,51.2184186514123,51.2184186514123,51.2184186514123,51.2184186514123,51.2184186514123,51.2184186514123,51.2184186514123,51.2184186514123,51.2184186514123,51.2184186514123,51.2184186514123,51.2184186514123,51.2184186514123,51.2184186514123,51.2184186514123;3.23336287911419,3.23336287911419,3.23336287911419,3.23336287911419,3.23336287911419,3.23336287911419,3.23336287911419,3.23336287911419,3.23336287911419,3.23336287911419,3.23336287911419,3.23336287911419,3.23336287911419,3.23336287911419,3.23336287911419,3.23336287911419,3.23336287911419,3.23336287911419;12/08/2016
0;700302;700302;7;Braambergstraat onpaar (noord) (Steenhouwersdijk - Vismarkt);0;;0;0;0;0;0;0;0;0;0;51.20781197971,51.20781197971,51.20781197971;3.22869151121582,3.22869151121582,3.22869151121582;12/08/2016
0;1100600;1100600;11;Giststraat;0;;0;0;0;0;0;0;0;0;0;51.2072559531307,51.2072559531307;3.22009159049359,3.22009159049359;12/08/2016
0;1001704;1001704;10;Lane (Greinschuurstraat - Kreupelenstraat) onpaar (zuid);2;;2;1;0;0;0;0.5;1;0;0;51.2065094113068,51.2065094113068;3.21399813754962,3.21399813754962;12/08/2016
0;1201506;1201506;12;Hoogstraat (Burg - Mallebergplaats) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2090514789798,51.2090514789798,51.2090514789798;3.2278015060859,3.2278015060859,3.2278015060859;12/08/2016
0;1103305;1103305;11;Steenstraat (Sint-Salvatorskerkhof - S.Stevinplein) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2068295462532,51.2068295462532,51.2068295462532,51.2068295462532,51.2068295462532;3.22248558458829,3.22248558458829,3.22248558458829,3.22248558458829,3.22248558458829;12/08/2016
0;701502;701502;7;Park kant park (zuid);9;;9;2;0;7;7;1;0.22222222222222;0;0.77777777777778;51.2068604184984,51.2068604184984,51.2068604184984,51.2068604184984,51.2068604184984,51.2068604184984,51.2068604184984;3.22975892108246,3.22975892108246,3.22975892108246,3.22975892108246,3.22975892108246,3.22975892108246,3.22975892108246;12/08/2016
0;801101;801101;8;Guido Gezelleplein kant huizen (noord);12;;12;10;1;6;6;1.4166666666667;0.58823529411765;0.058823529411765;0.35294117647059;51.2052082500709,51.2052082500709,51.2052082500709,51.2052082500709,51.2052082500709;3.2241543199317,3.2241543199317,3.2241543199317,3.2241543199317,3.2241543199317;12/08/2016
0;401505;401505;4;Peterseliestraat (Haarakkerstraat - Potterierei) onpaar (west);0;;0;0;0;0;0;0;0;0;0;51.2197287559205,51.2197287559205;3.23161669403502,3.23161669403502;12/08/2016
0;701804;701804;7;Schaarstraat (Zwarteleertouwersstraat - Witteleertouwersstraat) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2067726293366,51.2067726293366,51.2067726293366,51.2067726293366,51.2067726293366,51.2067726293366;3.23376613901877,3.23376613901877,3.23376613901877,3.23376613901877,3.23376613901877,3.23376613901877;12/08/2016
0;303108;303108;3;Sint-Clarastraat (J.Wealestraat - J.Wealestraat) onpaar (west);18;;18;4;0;8;8;0.66666666666667;0.33333333333333;0;0.66666666666667;51.2180125746312,51.2180125746312,51.2180125746312,51.2180125746312,51.2180125746312,51.2180125746312,51.2180125746312;3.22405423628833,3.22405423628833,3.22405423628833,3.22405423628833,3.22405423628833,3.22405423628833,3.22405423628833;12/08/2016
0;502701;502701;5;Stijn Streuvelstraat (Peperstraat - A.Rodenbachstraat) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2129102509347,51.2129102509347,51.2129102509347,51.2129102509347,51.2129102509347;3.23585857806902,3.23585857806902,3.23585857806902,3.23585857806902,3.23585857806902;12/08/2016
0;800902;800902;8;Groeninge (Kastanjeboomstraat - Nieuwe Gentweg) onpaar (oost);0;;0;0;0;0;0;0;0;0;0;51.2035271402483,51.2035271402483,51.2035271402483,51.2035271402483,51.2035271402483,51.2035271402483,51.2035271402483,51.2035271402483,51.2035271402483;3.22707140739881,3.22707140739881,3.22707140739881,3.22707140739881,3.22707140739881,3.22707140739881,3.22707140739881,3.22707140739881,3.22707140739881;12/08/2016
0;600602;600602;6;Hoogstuk paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2071813405466,51.2071813405466,51.2071813405466,51.2071813405466;3.23796239103386,3.23796239103386,3.23796239103386,3.23796239103386;12/08/2016
0;600302;600302;6;Essenboomstraat paar (zuid);9;;9;7;0;3;3;1.1111111111111;0.7;0;0.3;51.2110241683158,51.2110241683158,51.2110241683158,51.2110241683158,51.2110241683158,51.2110241683158,51.2110241683158,51.2110241683158,51.2110241683158;3.236396977483,3.236396977483,3.236396977483,3.236396977483,3.236396977483,3.236396977483,3.236396977483,3.236396977483,3.236396977483;12/08/2016
0;1000911;1000911;10;Hendrik Consciencelaan (Klokstraat - Fonteinstraat) kant water (west);0;;0;0;0;0;0;0;0;0;0;51.2029249942499,51.2029249942499;3.21410896322601,3.21410896322601;12/08/2016
0;302600;302600;3;Rode Haanstraat;6;;6;0;0;0;0;0;0;0;0;51.2120609527454,51.2120609527454,51.2120609527454,51.2120609527454,51.2120609527454,51.2120609527454;3.22467625872183,3.22467625872183,3.22467625872183,3.22467625872183,3.22467625872183,3.22467625872183;12/08/2016
0;300904;300904;3;James Wealestraat noord paar;3;;3;0;0;0;0;0;0;0;0;51.2181571021382,51.2181571021382;3.22354139842856,3.22354139842856;12/08/2016
0;900600;900600;9;Colletijnenstraat;0;;0;0;0;0;0;0;0;0;0;51.2002211708441,51.2002211708441,51.2002211708441,51.2002211708441,51.2002211708441;3.22853753227718,3.22853753227718,3.22853753227718,3.22853753227718,3.22853753227718;12/08/2016
0;202602;202602;2;Sint-Jorisstraat (Poitevinstraat - Sint-Clarastraat) paar (oost);23;;23;7;0;13;13;0.8695652173913;0.35;0;0.65;51.2142141770495,51.2142141770495,51.2142141770495,51.2142141770495,51.2142141770495,51.2142141770495,51.2142141770495,51.2142141770495,51.2142141770495,51.2142141770495;3.22169343561071,3.22169343561071,3.22169343561071,3.22169343561071,3.22169343561071,3.22169343561071,3.22169343561071,3.22169343561071,3.22169343561071,3.22169343561071;12/08/2016
0;901301;901301;9;Noordstraat ten noorden van poort;0;;0;0;0;0;0;0;0;0;0;51.201701011107,51.201701011107;3.22553524925466,3.22553524925466;12/08/2016
0;600501;600501;6;Ganzenstraat (Langestraat - Hooistraat) onpaar (noord);9;;9;2;0;7;7;1;0.22222222222222;0;0.77777777777778;51.2097942146063,51.2097942146063,51.2097942146063,51.2097942146063,51.2097942146063,51.2097942146063,51.2097942146063,51.2097942146063;3.23429778089282,3.23429778089282,3.23429778089282,3.23429778089282,3.23429778089282,3.23429778089282,3.23429778089282,3.23429778089282;12/08/2016
0;1102002;1102002;11;Mariastraat (Pijpersstraat - Dijver) onpaar (oost);5;;5;0;0;7;7;1.4;0;0;1;51.2049928360604,51.2049928360604,51.2049928360604,51.2049928360604,51.2049928360604;3.22368919476344,3.22368919476344,3.22368919476344,3.22368919476344,3.22368919476344;12/08/2016
0;1204305;1204305;12;Verversdijk (Kandelaarstraat - Hoornstraat) kant huizen (west);0;;0;0;0;0;0;0;0;0;0;51.212036290526,51.212036290526,51.212036290526,51.212036290526,51.212036290526,51.212036290526,51.212036290526;3.22992593555242,3.22992593555242,3.22992593555242,3.22992593555242,3.22992593555242,3.22992593555242,3.22992593555242;12/08/2016
0;1103303;1103303;11;Steenstraat (Zilverstraat - Markt) onpaar (noord);6;;6;0;1;3;3;0.66666666666667;0;0.25;0.75;51.2075991247247,51.2075991247247,51.2075991247247,51.2075991247247,51.2075991247247,51.2075991247247;3.22309392749095,3.22309392749095,3.22309392749095,3.22309392749095,3.22309392749095,3.22309392749095;12/08/2016
0;1103101;1103101;11;Sint-Salvatorskerkhof kant kerk (oost) (Steenstraat - Korte Vuldersstraat);0;;0;0;0;0;0;0;0;0;0;51.2056289454566,51.2056289454566;3.22069060156074,3.22069060156074;12/08/2016
0;100602;100602;1;Groenestraat (Rozendal - Raamstraat) paar (noord);0;;0;0;0;0;0;0;0;0;0;51.2118606699677,51.2118606699677;3.21741182209622,3.21741182209622;12/08/2016
0;801508;801508;8;Nieuwe Gentweg (Jakobinessenstraat - Gentpoortstraat) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2044439503402,51.2044439503402,51.2044439503402,51.2044439503402,51.2044439503402,51.2044439503402,51.2044439503402;3.23177882933563,3.23177882933563,3.23177882933563,3.23177882933563,3.23177882933563,3.23177882933563,3.23177882933563;12/08/2016
0;402008;402008;4;Snaggaardstraat (E.Zorghestraat - Rijkepijndersstraat) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2152376387575,51.2152376387575;3.23059138890703,3.23059138890703;12/08/2016
0;301001;301001;3;Jan Miraelstraat onpaar (west);20;;20;8;0;13;13;1.05;0.38095238095238;0;0.61904761904762;51.214233755773,51.214233755773,51.214233755773,51.214233755773,51.214233755773,51.214233755773,51.214233755773,51.214233755773,51.214233755773,51.214233755773,51.214233755773,51.214233755773,51.214233755773,51.214233755773,51.214233755773,51.214233755773;3.22191990227392,3.22191990227392,3.22191990227392,3.22191990227392,3.22191990227392,3.22191990227392,3.22191990227392,3.22191990227392,3.22191990227392,3.22191990227392,3.22191990227392,3.22191990227392,3.22191990227392,3.22191990227392,3.22191990227392,3.22191990227392;12/08/2016
0;100208;100208;1;Beenhouwerstraat (Korte Lane - Speelmansrei) onpaar (west);0;;0;0;0;0;0;0;0;0;0;51.2080306117283,51.2080306117283,51.2080306117283;3.21764468458028,3.21764468458028,3.21764468458028;12/08/2016
0;102404;102404;1;Raamstraat (Gieterijstraat - Groenestraat) onpaar (west);7;;7;5;0;2;2;1;0.71428571428571;0;0.28571428571429;51.2131036298167,51.2131036298167,51.2131036298167,51.2131036298167,51.2131036298167,51.2131036298167,51.2131036298167;3.21748078494475,3.21748078494475,3.21748078494475,3.21748078494475,3.21748078494475,3.21748078494475,3.21748078494475;12/08/2016
0;301205;301205;3;Calvariebergstraat (Walweinstraat - Sint-Claradreef) onpaar (west);46;;46;0;0;0;0;0;0;0;0;51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762,51.2200474840762;3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137,3.22656932114137;12/08/2016
0;501704;501704;5;Kruisvest (S.Streuvelsstraat - Bapaumestraat) kant water (oost);0;;0;0;0;0;0;0;0;0;0;51.213906335725,51.213906335725,51.213906335725,51.213906335725,51.213906335725;3.23883265889308,3.23883265889308,3.23883265889308,3.23883265889308,3.23883265889308;12/08/2016
0;1201505;1201505;12;Hoogstraat (Boomgaardstraat - Verversdijk) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.209908604216,51.209908604216,51.209908604216,51.209908604216,51.209908604216,51.209908604216;3.23100548907274,3.23100548907274,3.23100548907274,3.23100548907274,3.23100548907274,3.23100548907274;12/08/2016
0;600807;600807;6;Kazernevest (Sint-Brunostraat - Sint-Brunostraat) kant water (oost);10;;10;1;0;5;5;0.6;0.16666666666667;0;0.83333333333333;51.2101377550395,51.2101377550395;3.24053085281914,3.24053085281914;12/08/2016
0;702406;702406;7;Witte-Leertouwerstraat (Waalsestraat - Kruitenbergstraat) paar (west);0;;0;0;0;0;0;0;0;0;0;51.2084712541441,51.2084712541441,51.2084712541441;3.23180984611629,3.23180984611629,3.23180984611629;12/08/2016
0;401607;401607;4;Potterierei (Peterseliestraat - Haarakkerstraat) kant huizen (oost);25;;25;4;0;0;0;0.16;1;0;0;51.2199826899994,51.2199826899994,51.2199826899994,51.2199826899994,51.2199826899994,51.2199826899994,51.2199826899994,51.2199826899994,51.2199826899994,51.2199826899994,51.2199826899994;3.2313909103467,3.2313909103467,3.2313909103467,3.2313909103467,3.2313909103467,3.2313909103467,3.2313909103467,3.2313909103467,3.2313909103467,3.2313909103467,3.2313909103467;12/08/2016
0;402101;402101;4;Speelmansstraat paar (oost);18;;18;7;1;7;7;0.83333333333333;0.46666666666667;0.066666666666667;0.46666666666667;51.2153324044442,51.2153324044442;3.23285491561645,3.23285491561645;12/08/2016
0;700102;700102;7;´t Zweerd zuid;0;;0;0;0;0;0;0;0;0;0;51.2071765767194,51.2071765767194,51.2071765767194,51.2071765767194,51.2071765767194,51.2071765767194,51.2071765767194,51.2071765767194,51.2071765767194,51.2071765767194,51.2071765767194;3.23299071327646,3.23299071327646,3.23299071327646,3.23299071327646,3.23299071327646,3.23299071327646,3.23299071327646,3.23299071327646,3.23299071327646,3.23299071327646,3.23299071327646;12/08/2016
0;300702;300702;3;Goudenhandstraat (Sint-Gilliskerkstraat - Langerei) onpaar (noord);8;;8;4;0;5;5;1.125;0.44444444444444;0;0.55555555555556;51.2137752337213,51.2137752337213,51.2137752337213,51.2137752337213,51.2137752337213;3.22699039937483,3.22699039937483,3.22699039937483,3.22699039937483,3.22699039937483;12/08/2016
0;502003;502003;5;Molenmeers (Timmermansstraat - Rodestraat) paar (oost);8;;8;6;0;2;2;1;0.75;0;0.25;51.2121718518917,51.2121718518917,51.2121718518917;3.23366063793709,3.23366063793709,3.23366063793709;12/08/2016
0;1202903;1202903;12;Meestraat (Groenerei - Predikherenstraat);5;;5;3;0;3;3;1.2;0.5;0;0.5;51.2086578108146,51.2086578108146;3.22939957511785,3.22939957511785;12/08/2016
0;1204301;1204301;12;Verversdijk (Hoogstraat - Kandelaarstraat) kant water (oost);6;;6;3;0;2;2;0.83333333333333;0.6;0;0.4;51.2099115547591,51.2099115547591,51.2099115547591,51.2099115547591,51.2099115547591,51.2099115547591,51.2099115547591,51.2099115547591,51.2099115547591,51.2099115547591,51.2099115547591,51.2099115547591;3.2311917551699,3.2311917551699,3.2311917551699,3.2311917551699,3.2311917551699,3.2311917551699,3.2311917551699,3.2311917551699,3.2311917551699,3.2311917551699,3.2311917551699,3.2311917551699;12/08/2016
0;301702;301702;3;Kleine Nieuwstraat paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2163988196296,51.2163988196296,51.2163988196296,51.2163988196296,51.2163988196296;3.22638555523171,3.22638555523171,3.22638555523171,3.22638555523171,3.22638555523171;12/08/2016
0;502302;502302;5;Rolweg (Korte Rijkepijndersstraat - Korte Ropeerdstraat) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2132157625218,51.2132157625218,51.2132157625218,51.2132157625218;3.23219055992995,3.23219055992995,3.23219055992995,3.23219055992995;12/08/2016
0;1002202;1002202;10;Sint-Maartensbilk (Maagdenstraat - Kegelschoolstraat) paar (noord);13;;13;4;0;5;5;0.69230769230769;0.44444444444444;0;0.55555555555556;51.2047408985445,51.2047408985445;3.21505650092474,3.21505650092474;12/08/2016
0;600802;600802;6;Kazernevest (Ganzenstraat - Bilkske) kant water (oost);0;;0;0;0;0;0;0;0;0;0;51.2075631689083,51.2075631689083,51.2075631689083,51.2075631689083,51.2075631689083,51.2075631689083;3.23899178099679,3.23899178099679,3.23899178099679,3.23899178099679,3.23899178099679,3.23899178099679;12/08/2016
0;1103306;1103306;11;Steenstraat (S.Stevinplein - Sint-Niklaasstraat) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2077300695626,51.2077300695626,51.2077300695626,51.2077300695626,51.2077300695626,51.2077300695626,51.2077300695626,51.2077300695626,51.2077300695626,51.2077300695626;3.22345230287139,3.22345230287139,3.22345230287139,3.22345230287139,3.22345230287139,3.22345230287139,3.22345230287139,3.22345230287139,3.22345230287139,3.22345230287139;12/08/2016
0;1200703;1200703;12;Burg kant west;2;;2;0;0;2;2;1;0;0;1;51.2093255238921,51.2093255238921,51.2093255238921,51.2093255238921;3.22641850311814,3.22641850311814,3.22641850311814,3.22641850311814;12/08/2016
0;302303;302303;3;Noord Gistelhof (Sterstraat - West-Gistelhof) paar (zuid);4;;4;3;0;1;1;1;0.75;0;0.25;51.2146623241992,51.2146623241992;3.22441135375087,3.22441135375087;12/08/2016
0;300804;300804;3;Hoedenmakersstraat (Schrijversstraat - Augustijnenrei) onpaar (west);4;;4;1;0;1;1;0.5;0.5;0;0.5;51.2133201422541,51.2133201422541,51.2133201422541;3.22438707418151,3.22438707418151,3.22438707418151;12/08/2016
0;600805;600805;6;Kazernevest (Vuldersstraat - Balsemboomstraat) kant water (oost);11;;11;2;0;4;4;0.54545454545455;0.33333333333333;0;0.66666666666667;51.2092685183164,51.2092685183164,51.2092685183164,51.2092685183164,51.2092685183164,51.2092685183164,51.2092685183164,51.2092685183164,51.2092685183164,51.2092685183164,51.2092685183164,51.2092685183164,51.2092685183164,51.2092685183164;3.24039874194894,3.24039874194894,3.24039874194894,3.24039874194894,3.24039874194894,3.24039874194894,3.24039874194894,3.24039874194894,3.24039874194894,3.24039874194894,3.24039874194894,3.24039874194894,3.24039874194894,3.24039874194894;12/08/2016
0;1000906;1000906;10;Hendrik Consciencelaan (Van Voldenstraat - Boeveriestraat) kant huizen (oost);22;;22;6;0;4;4;0.45454545454545;0.6;0;0.4;51.2007415053514,51.2007415053514,51.2007415053514;3.21551321045462,3.21551321045462,3.21551321045462;12/08/2016
0;400204;400204;4;;0;;0;0;0;0;0;0;0;0;0;51.2203156708972,51.2203156708972,51.2203156708972,51.2203156708972,51.2203156708972,51.2203156708972,51.2203156708972;3.2286627566919,3.2286627566919,3.2286627566919,3.2286627566919,3.2286627566919,3.2286627566919,3.2286627566919;12/08/2016
0;600803;600803;6;Kazernevest (Bilkske - Bilkske) kant water (oost);0;;0;0;0;0;0;0;0;0;0;51.2079282220718,51.2079282220718,51.2079282220718;3.23935744758139,3.23935744758139,3.23935744758139;12/08/2016
0;702004;702004;7;Violierstraat (Schaarstraat - Gapaardstraat) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2059292575178,51.2059292575178,51.2059292575178,51.2059292575178,51.2059292575178,51.2059292575178;3.23319078896536,3.23319078896536,3.23319078896536,3.23319078896536,3.23319078896536,3.23319078896536;12/08/2016
0;1101602;1101602;11;Korte Vulderstraat (Westmeers - Lendestraat) paar (noord);9;9;0;0;0;0;0;0;0;0;0;51.2050180835932,51.2050180835932,51.2050180835932,51.2050180835932,51.2050180835932,51.2050180835932;3.22055620515487,3.22055620515487,3.22055620515487,3.22055620515487,3.22055620515487,3.22055620515487;12/08/2016
0;100704;100704;1;Gulden Vlieslaan (Gieterijstraat - Ezelstraat) onpaar (oost);25;;25;10;0;14;14;0.96;0.41666666666667;0;0.58333333333333;51.2150798567504,51.2150798567504,51.2150798567504,51.2150798567504,51.2150798567504,51.2150798567504;3.21633047241652,3.21633047241652,3.21633047241652,3.21633047241652,3.21633047241652,3.21633047241652;12/08/2016
0;304202;304202;3;West-Gistelhof (Kleine Hoedenmakersstraat - Noord-Gistelhof) paar (oost);0;;0;0;0;0;0;0;0;0;0;51.2146261764068,51.2146261764068;3.22438825375325,3.22438825375325;12/08/2016
0;902700;902700;9;Wevershof;0;;0;0;0;0;0;0;0;0;0;51.2025210848102,51.2025210848102,51.2025210848102,51.2025210848102,51.2025210848102,51.2025210848102,51.2025210848102,51.2025210848102,51.2025210848102,51.2025210848102,51.2025210848102,51.2025210848102,51.2025210848102,51.2025210848102,51.2025210848102,51.2025210848102,51.2025210848102,51.2025210848102,51.2025210848102,51.2025210848102;3.22274082042002,3.22274082042002,3.22274082042002,3.22274082042002,3.22274082042002,3.22274082042002,3.22274082042002,3.22274082042002,3.22274082042002,3.22274082042002,3.22274082042002,3.22274082042002,3.22274082042002,3.22274082042002,3.22274082042002,3.22274082042002,3.22274082042002,3.22274082042002,3.22274082042002,3.22274082042002;12/08/2016
0;600106;600106;6;Balsemboomstraat (Essenboomstraat - Konfijtstraat) paar (zuid);7;;7;4;0;0;0;0.57142857142857;1;0;0;51.209669339425,51.209669339425,51.209669339425,51.209669339425,51.209669339425,51.209669339425,51.209669339425;3.23880610999513,3.23880610999513,3.23880610999513,3.23880610999513,3.23880610999513,3.23880610999513,3.23880610999513;12/08/2016
0;701806;701806;7;Schaarstraat (Gentpoortstraat - Wllemijnendreef) paar (zuid);8;;8;3;0;3;3;0.75;0.5;0;0.5;51.2044843997165,51.2044843997165,51.2044843997165,51.2044843997165,51.2044843997165,51.2044843997165,51.2044843997165,51.2044843997165,51.2044843997165,51.2044843997165,51.2044843997165,51.2044843997165,51.2044843997165;3.23200843339346,3.23200843339346,3.23200843339346,3.23200843339346,3.23200843339346,3.23200843339346,3.23200843339346,3.23200843339346,3.23200843339346,3.23200843339346,3.23200843339346,3.23200843339346,3.23200843339346;12/08/2016
0;1100703;1100703;11;Goezeputstraat (Kleine Heilige-Geeststraat - Heilige-Geeststraat) paar (noord);0;;0;0;0;0;0;0;0;0;0;51.2045197418215,51.2045197418215,51.2045197418215,51.2045197418215,51.2045197418215,51.2045197418215,51.2045197418215;3.22162733625147,3.22162733625147,3.22162733625147,3.22162733625147,3.22162733625147,3.22162733625147,3.22162733625147;12/08/2016
0;700703;700703;7;Gapaardstraat (Vizierstraat - Coupure) onpaar (noord);1;;1;0;0;0;0;0;0;0;0;51.2057742780834,51.2057742780834;3.23539721094429,3.23539721094429;12/08/2016
