Nr;Id_1;Wijk;Zone;Naam_straa;Proc_bezet;Proc_bewon;Proc_buite;Proc__ande;latWGS84;loWGS84;Aangemaakt op
1103001;1103001;11;3;Sint-Niklaasstraat onpaar (noord);0;0;0;0;51.2078081251842,51.2078081251842,51.2078081251842,51.2078081251842;3.22361457886831,3.22361457886831,3.22361457886831,3.22361457886831;07/07/2016
200201;200201;2;1;Adriaan Willaertstraat onpaar (noord);0;0;0;0;51.2107069433556,51.2107069433556,51.2107069433556,51.2107069433556,51.2107069433556,51.2107069433556,51.2107069433556;3.22307112758954,3.22307112758954,3.22307112758954,3.22307112758954,3.22307112758954,3.22307112758954,3.22307112758954;07/07/2016
502102;502102;5;1;Peperstraat (S.Streuvelsstraat - Stoelstraat) onpaar (noord);88.888889;62.5;0;37.5;51.2123494885844,51.2123494885844,51.2123494885844,51.2123494885844,51.2123494885844,51.2123494885844,51.2123494885844,51.2123494885844;3.23490355443686,3.23490355443686,3.23490355443686,3.23490355443686,3.23490355443686,3.23490355443686,3.23490355443686,3.23490355443686;07/07/2016
300600;300600;3;1;Gouden Handrei;0;0;0;0;51.2132738433602,51.2132738433602,51.2132738433602,51.2132738433602,51.2132738433602;3.22619083947587,3.22619083947587,3.22619083947587,3.22619083947587,3.22619083947587;07/07/2016
100204;100204;1;1;Beenhouwerstraat (R30 - Roompotstraat) onpaar (west);0;0;0;0;51.211635666578,51.211635666578,51.211635666578,51.211635666578,51.211635666578;3.21453916606591,3.21453916606591,3.21453916606591,3.21453916606591,3.21453916606591;07/07/2016
100502;100502;1;1;Gieterijstraat (Rozendal - Raamstraat) paar (noord);0;0;0;0;51.2132004744975,51.2132004744975,51.2132004744975;3.21731049435645,3.21731049435645,3.21731049435645;07/07/2016
901502;901502;9;3;Prof. Dr. Sebrechtsstraat onpaar (zuid);52;61.538462;0;38.461538;51.2002124802332,51.2002124802332,51.2002124802332;3.22069287364084,3.22069287364084,3.22069287364084;07/07/2016
1103102;1103102;11;3;Sint-Salvatorskerkhof kant huizen (west) (Steenstraat - Korte Vuldersstraat);87.5;42.857143;14.285714;42.857143;51.2055848426225,51.2055848426225;3.22056439782522,3.22056439782522;07/07/2016
1000705;1000705;10;2;Guido Gezellelaan (R30 - Schouwvegersstraat) kant water (west);0;0;0;0;51.209253875564,51.209253875564,51.209253875564,51.209253875564,51.209253875564,51.209253875564;3.21390992755509,3.21390992755509,3.21390992755509,3.21390992755509,3.21390992755509,3.21390992755509;07/07/2016
1201502;1201502;12;3;Hoogstraat (Mallebergplaats - Kelkstraat) onpaar (noord);100;0;33.333333;66.666667;51.2094414607844,51.2094414607844,51.2094414607844,51.2094414607844;3.22846536425654,3.22846536425654,3.22846536425654,3.22846536425654;07/07/2016
801404;801404;8;3;Katelijnestraat (Gentpoortvest - R30) onpaar (noord);25;0;0;100;51.1998456439469,51.1998456439469,51.1998456439469,51.1998456439469,51.1998456439469,51.1998456439469,51.1998456439469;3.22937305742994,3.22937305742994,3.22937305742994,3.22937305742994,3.22937305742994,3.22937305742994,3.22937305742994;07/07/2016
600602;600602;6;1;Hoogstuk paar (zuid);36;77.777778;0;22.222222;51.2071813405466,51.2071813405466,51.2071813405466,51.2071813405466;3.23796239103386,3.23796239103386,3.23796239103386,3.23796239103386;07/07/2016
601207;601207;6;1;Langestraat (Peperstraat - Kazernevest) onpaar (noord);33.333333;0;0;100;51.212604787648,51.212604787648,51.212604787648,51.212604787648,51.212604787648,51.212604787648,51.212604787648;3.23966492179516,3.23966492179516,3.23966492179516,3.23966492179516,3.23966492179516,3.23966492179516,3.23966492179516;07/07/2016
702408;702408;7;1;Witte-Leertouwerstraat (Engelstraat - Schaarstraat) paar (west);0;0;0;0;51.2071583712861,51.2071583712861;3.23338779295681,3.23338779295681;07/07/2016
502901;502901;5;1;Strostraat onpaar (noord);0;0;0;0;51.2126672840729,51.2126672840729,51.2126672840729;3.22998618169912,3.22998618169912,3.22998618169912;07/07/2016
202602;202602;2;1;Sint-Jorisstraat (Poitevinstraat - Sint-Clarastraat) paar (oost);85.714286;55.555556;5.555556;38.888889;51.2142141770495,51.2142141770495,51.2142141770495,51.2142141770495,51.2142141770495,51.2142141770495,51.2142141770495,51.2142141770495,51.2142141770495,51.2142141770495;3.22169343561071,3.22169343561071,3.22169343561071,3.22169343561071,3.22169343561071,3.22169343561071,3.22169343561071,3.22169343561071,3.22169343561071,3.22169343561071;07/07/2016
601214;601214;6;1;Langestraat (Balsemboomstraat - Essenboomstraat) paar (zuid);0;0;0;0;51.2110247264526,51.2110247264526;3.23633423485317,3.23633423485317;07/07/2016
800202;800202;8;1;Dijver (Nieuwstraat - Wollestraat) kant huizen (zuid);94.444444;29.411765;23.529412;47.058824;51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684,51.206846377684;3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576,3.2271008913576;07/07/2016
202501;202501;2;1;Sint-Jakobsstraat (Kuipersstraat - Naaldenstraat) paar (oost);0;0;0;0;51.209818586128,51.209818586128,51.209818586128,51.209818586128,51.209818586128;3.22192509766069,3.22192509766069,3.22192509766069,3.22192509766069,3.22192509766069;07/07/2016
702103;702103;7;1;Vizierstraat (Schaarstraat - Gapaardstraat) onpaar (zuid);85.714286;75;0;25;51.2064987089346,51.2064987089346,51.2064987089346,51.2064987089346,51.2064987089346;3.23372114681289,3.23372114681289,3.23372114681289,3.23372114681289,3.23372114681289;07/07/2016
100702;100702;1;1;Gulden Vlieslaan (Roompotstraat - Beenhouwersstraat) onpaar (oost);91.304348;52.380952;4.761905;42.857143;51.2116210796621,51.2116210796621,51.2116210796621,51.2116210796621,51.2116210796621,51.2116210796621,51.2116210796621,51.2116210796621,51.2116210796621,51.2116210796621,51.2116210796621,51.2116210796621,51.2116210796621,51.2116210796621,51.2116210796621,51.2116210796621,51.2116210796621,51.2116210796621,51.2116210796621,51.2116210796621;3.21446941669885,3.21446941669885,3.21446941669885,3.21446941669885,3.21446941669885,3.21446941669885,3.21446941669885,3.21446941669885,3.21446941669885,3.21446941669885,3.21446941669885,3.21446941669885,3.21446941669885,3.21446941669885,3.21446941669885,3.21446941669885,3.21446941669885,3.21446941669885,3.21446941669885,3.21446941669885;07/07/2016
1203304;1203304;12;3;Ridderstraat (Sint-Jansstraat - Sint-Walburgastraat) paar (west);0;0;0;0;51.2105946714698,51.2105946714698,51.2105946714698,51.2105946714698;3.22848146227861,3.22848146227861,3.22848146227861,3.22848146227861;07/07/2016
1202801;1202801;12;3;Mallebergplaats onpaar (oost);0;0;0;0;51.2092152653799,51.2092152653799,51.2092152653799,51.2092152653799,51.2092152653799,51.2092152653799;3.227841779142,3.227841779142,3.227841779142,3.227841779142,3.227841779142,3.227841779142;07/07/2016
501401;501401;5;1;Korte Ropeerderstraat paar (oost);100;100;0;0;51.2138714081589,51.2138714081589;3.23252515573955,3.23252515573955;07/07/2016
901409;901409;9;3;Oostmeers (Garsoenstraat - Eiland) paar (west);0;0;0;0;51.201255881764,51.201255881764,51.201255881764,51.201255881764,51.201255881764,51.201255881764;3.22073730187388,3.22073730187388,3.22073730187388,3.22073730187388,3.22073730187388,3.22073730187388;07/07/2016
700203;700203;7;1;Boninvest (Willemijnendreef - Gentpoortstraat) onpaar (oost);133.333333;25;0;75;51.2032061231969,51.2032061231969;3.23441549706466,3.23441549706466;07/07/2016
101401;101401;1;1;Moerstraat (Wulfhagestraat - Helmstraat) onpaar (oost);0;0;0;0;51.2081013368068,51.2081013368068,51.2081013368068,51.2081013368068,51.2081013368068,51.2081013368068,51.2081013368068,51.2081013368068,51.2081013368068,51.2081013368068,51.2081013368068,51.2081013368068,51.2081013368068,51.2081013368068,51.2081013368068;3.21872034076784,3.21872034076784,3.21872034076784,3.21872034076784,3.21872034076784,3.21872034076784,3.21872034076784,3.21872034076784,3.21872034076784,3.21872034076784,3.21872034076784,3.21872034076784,3.21872034076784,3.21872034076784,3.21872034076784;07/07/2016
503002;503002;5;1;Timmermansstraat paar (zuid);0;0;0;0;51.2116898031593,51.2116898031593,51.2116898031593,51.2116898031593,51.2116898031593,51.2116898031593,51.2116898031593,51.2116898031593,51.2116898031593,51.2116898031593;3.23354321429803,3.23354321429803,3.23354321429803,3.23354321429803,3.23354321429803,3.23354321429803,3.23354321429803,3.23354321429803,3.23354321429803,3.23354321429803;07/07/2016
501802;501802;5;1;Leffingestraat paar (zuid);40;50;0;50;51.2107063802604,51.2107063802604,51.2107063802604,51.2107063802604;3.23214098366003,3.23214098366003,3.23214098366003,3.23214098366003;07/07/2016
700501;700501;7;1;Engelstraat onpaar (noord);0;0;0;0;51.2069764826685,51.2069764826685,51.2069764826685,51.2069764826685,51.2069764826685,51.2069764826685,51.2069764826685;3.23266905103651,3.23266905103651,3.23266905103651,3.23266905103651,3.23266905103651,3.23266905103651,3.23266905103651;07/07/2016
1001703;1001703;10;2;Lane (Kleine Sint-Jansstraat - Hoefijzerlaan) paar (noord);0;0;0;0;51.2074030807432,51.2074030807432;3.21568065360494,3.21568065360494;07/07/2016
1203203;1203203;12;3;Philipstockstraat (Keersstraat - Wapenmakersstraat) onpaar (noord);0;0;0;0;51.2096314424614,51.2096314424614,51.2096314424614;3.22617670904549,3.22617670904549,3.22617670904549;07/07/2016
200600;200600;2;1;Boterhuis;0;0;0;0;51.2105127837874,51.2105127837874,51.2105127837874,51.2105127837874,51.2105127837874,51.2105127837874,51.2105127837874,51.2105127837874,51.2105127837874;3.22133240917327,3.22133240917327,3.22133240917327,3.22133240917327,3.22133240917327,3.22133240917327,3.22133240917327,3.22133240917327,3.22133240917327;07/07/2016
301401;301401;3;1;Kipstraat noord;0;0;0;0;51.2119549019203,51.2119549019203,51.2119549019203,51.2119549019203,51.2119549019203,51.2119549019203,51.2119549019203,51.2119549019203,51.2119549019203,51.2119549019203,51.2119549019203,51.2119549019203,51.2119549019203,51.2119549019203;3.22365672092152,3.22365672092152,3.22365672092152,3.22365672092152,3.22365672092152,3.22365672092152,3.22365672092152,3.22365672092152,3.22365672092152,3.22365672092152,3.22365672092152,3.22365672092152,3.22365672092152,3.22365672092152;07/07/2016
302403;302403;3;1;Oost Gistelhof (Sterstraat - Augustijnenrei) onpaar (west);80;41.666667;33.333333;25;51.214203269126,51.214203269126,51.214203269126,51.214203269126,51.214203269126,51.214203269126,51.214203269126,51.214203269126,51.214203269126,51.214203269126,51.214203269126,51.214203269126;3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413,3.22535438960413;07/07/2016
1100703;1100703;11;3;Goezeputstraat (Kleine Heilige-Geeststraat - Heilige-Geeststraat) paar (noord);0;0;0;0;51.2045197418215,51.2045197418215,51.2045197418215,51.2045197418215,51.2045197418215,51.2045197418215,51.2045197418215;3.22162733625147,3.22162733625147,3.22162733625147,3.22162733625147,3.22162733625147,3.22162733625147,3.22162733625147;07/07/2016
401702;401702;4;1;Rijkepijnderstraat onpaar (west);100;80;0;20;51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767,51.2152079213767;3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578,3.23111613378578;07/07/2016
702405;702405;7;1;Witte-Leertouwerstraat (Predikherenstraat - Waalsestraat) paar (west);0;0;0;0;51.2087923808995,51.2087923808995,51.2087923808995,51.2087923808995;3.23134080043143,3.23134080043143,3.23134080043143,3.23134080043143;07/07/2016
400301;400301;4;1;Duinenabdijstraat paar (oost);75;66.666667;0;33.333333;51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324,51.2168333648324;3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212,3.23022955072212;07/07/2016
502704;502704;5;1;Stijn Streuvelstraat (A.Rodenbachstraat - Kruisvest) paar (zuid);62.068966;66.666667;11.111111;22.222222;51.2138397988363,51.2138397988363,51.2138397988363,51.2138397988363,51.2138397988363,51.2138397988363,51.2138397988363,51.2138397988363,51.2138397988363,51.2138397988363,51.2138397988363,51.2138397988363;3.23866083231929,3.23866083231929,3.23866083231929,3.23866083231929,3.23866083231929,3.23866083231929,3.23866083231929,3.23866083231929,3.23866083231929,3.23866083231929,3.23866083231929,3.23866083231929;07/07/2016
401008;401008;4;1;Lange Rei (J.&M. Sabbestraat - 's Gravenstraat) kant huizen (west);0;0;0;0;51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229,51.2199023810229;3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184,3.22990922568184;07/07/2016
