Operatie;Dossier_Jaar;Element_Type;Element_Jaar;Feit_Volgnummer;Feit_Type;Feitcodegroep_volgens_vertaalta;Feit;Avoc_Waarde__Zwaarste_;Avoc_Waarde__Som_;Avoc_Aantal_Objecten;Avoc_Aantal_Slachtoffers;Avoc_Aantal_Doden;Avoc_Aantal_Zwaar_gewonden;Avoc_Aantal_Licht_gewonden;Avoc_Aantal_Niet_gewonden;Datum_Laag;Uur_Laag;Datum_Hoog;Uur_Hoog;Datum;Jaar;Maand;Week;Dag;Weekend_volgens_Politie;Uur;Uur__Groep_;Dag_of_Nacht_volgens_Zon;Dag_of_Nacht_volgens_Politie__2;Straat;Huisnummer;Busnummer;Postcode;Gemeente;Land;Kruispunt_met_straat;KmHm_paal;Lokale_plaats;Poging__;Zware_Overtreding__;minderjarig__;Matching;Type_Locatie;Locatie;EL_DATUM_CREATIE;ObjectID;X;Y;latWGS84;loWGS84;Aangemaakt op
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;0;20140617;1621;20140617;1621;20140617;2014;june;25;tuesday;0;1621;16;day;day;Moerkerkse Steenweg;24;-9;8310;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140617;453;71335,13851562497;212030.9876302083;51.2128740208058;3.24295534588532;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130823;2245;20130823;2245;20130823;2013;august;34;friday;1;2245;22;night;night;Kasteeldreef;;-9;8000;BRUGGE;België;Gemeneweidestraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130824;185;71683,71297099872;214620.26143655484;51.2361921089194;3.24738391051641;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130805;1736;20130805;1736;20130805;2013;august;32;monday;0;1736;17;day;day;Hooistraat;;-9;8000;BRUGGE;België;Ganzenstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130805;164;70846,66343273950;211505.25885279328;51.2080823604753;3.23608037578827;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20150823;1808;20150823;1809;20150823;2015;august;34;sunday;1;1809;18;day;day;Bargeweg;0;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150823;838;70096,75477251409;210204.22347854945;51.196286201049;3.2256373726323;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;5;20130808;0;20130808;0;20130808;2013;august;32;thursday;0;0;0;night;night;Hoefijzerlaan;53;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130808;170;69349,64698075232;211606.62360379787;51.2087862875865;3.21463909473177;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130228;2015;20130228;2015;20130228;2013;february;9;thursday;0;2015;20;night;day;Doornstraat;35;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130228;34;67525,37350864394;209867.04435520046;51.1928945267579;3.18893311078609;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;3;0;3;0;0;3;1;20141204;1640;20141204;1640;20141204;2014;december;49;thursday;0;1640;16;night;day;Astridlaan;510;-9;8310;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20141204;632;74051,04229138068;209380.70644335472;51.1894181326316;3.28237257267134;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130629;1735;20130629;1735;20130629;2013;june;26;saturday;1;1735;17;day;day;Koning Leopold III-laan;;-9;8200;BRUGGE;België;Doornstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130629;129;67322,42848217736;209729.8781644425;51.1916327639255;3.18606164418346;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20151001;1710;20151001;1710;20151001;2015;october;40;thursday;0;1710;17;day;day;Keurvorst Karel Theodoorstraat;;-9;8200;BRUGGE;België;Fort Zevenbergen;-99,9;;-9;-9;;AnchorPoints;politiezone;;20151001;883;67916,17389288542;209740.16900066534;51.1918099002882;3.19455137498952;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20131001;723;20131001;723;20131001;2013;october;40;tuesday;0;723;7;night;day;Kapitein Fryattstraat;;-9;8380;BRUGGE;België;Venetiëstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131001;222;68329,25197113585;224743.6104849257;51.3267064033939;3.19707494701124;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140127;1603;20140127;1603;20140127;2014;january;5;monday;0;1603;16;day;day;Torhoutse Steenweg;34;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140127;330;68828,04090387691;210959.78505476154;51.2028998627616;3.20732073993872;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20140204;1155;20140204;1205;20140204;2014;february;6;tuesday;0;1205;12;day;day;Philipstockstraat;;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140204;335;70056,30029190003;211656.89144780184;51.2093362958771;3.22473872292799;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20131223;820;20131223;820;20131223;2013;december;52;monday;0;820;8;night;day;Zilversparrenstraat;;-9;8310;BRUGGE;België;Maalse Steenweg;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131223;301;73685,94231426447;211353.18972795585;51.2070977248966;3.27673621157343;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151106;1944;20151106;1945;20151106;2015;november;45;friday;0;1945;19;night;day;Vlamingstraat;;-9;8000;BRUGGE;België;Grauwwerkersstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20151106;914;70015,17912527935;211859.1107216895;51.211148020072;3.2241057776125;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20141113;750;20141113;750;20141113;2014;november;46;thursday;0;750;7;night;day;Torhoutse Steenweg;;-9;8200;BRUGGE;België;Kardinaal Cardijnstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20141114;616;68675,78073117675;210805.8038130935;51.2014945645804;3.20517700756472;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;0;20150926;1320;20150926;1320;20150926;2015;september;39;saturday;1;1320;13;day;day;Gistelse Steenweg;344;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150926;874;67721,37212622073;210675.16190714587;51.200185302549;3.19155329679604;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20150323;1715;20150323;1715;20150323;2015;march;13;monday;0;1715;17;day;day;Smedenstraat;;-9;8000;BRUGGE;België;Paalstraat;-99,9;;-9;-9;;MultiNetCrossroadMatching;politiezone;;20150323;710;69433,96497460918;211258.13735619653;51.2056660829596;3.21592287902439;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;4;0;2;0;1;1;1;20131014;1000;20131014;1000;20131014;2013;october;42;monday;0;1000;10;day;day;Legeweg;129;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131014;237;68387,08302068975;211177.51794063204;51.2047945742553;3.20096343285834;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130526;2100;20130526;2100;20130526;2013;may;21;sunday;1;2100;21;day;day;Doornhut;29;-9;8310;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130526;91;72945,31750526700;211914.41826669298;51.2120434153504;3.26602055289033;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130421;1550;20130421;1550;20130421;2013;april;16;sunday;1;1550;15;day;day;Katelijnestraat;20;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130421;64;70053,01839924979;211008.044186071;51.2035044070274;3.22483471701053;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140307;1630;20140307;1630;20140307;2014;march;10;friday;0;1630;16;day;day;Gistelse Steenweg;0;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;MultiNetStreetMatching;politiezone;;20140307;354;68333,97041493775;210791.4221323313;51.2013170932849;3.20029045476204;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140304;1555;20140304;1555;20140304;2014;march;10;tuesday;0;1555;15;day;day;Gentpoortstraat;;-9;8000;BRUGGE;België;;-99,9;;0;0;;AnchorPoints;politiezone;;20140318;362;70718,13188851070;210938.8668244126;51.2029743445882;3.23436513082172;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150617;2228;20150617;2228;20150617;2015;june;25;wednesday;0;2228;22;night;night;Buiten Gentpoortvest;;-9;8000;BRUGGE;België;Baron Ruzettelaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150618;782;70447,66811095103;210526.68369843258;51.1992327067891;3.23058618844809;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150924;1055;20150924;1057;20150924;2015;september;39;thursday;0;1057;10;day;day;Predikherenrei;;-9;8000;BRUGGE;België;Hooistraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150924;871;70758,54795838191;211415.31665787433;51.2072619335269;3.23483928977778;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150209;1245;20150209;1245;20150209;2015;february;7;monday;0;1245;12;day;day;Hoogstraat;34;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150209;676;70442,82638539806;211716.52583284347;51.2099256172436;3.23025608454939;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;0;20141107;1639;20141107;1639;20141107;2014;november;45;friday;0;1639;16;day;day;Magdalenastraat;30;-9;8200;BRUGGE;België;Abdijbekestraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20141107;607;68897,83782233087;210711.35484228565;51.2006769335652;3.20837476961459;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;0;20150213;1600;20150213;1600;20150213;2015;february;7;friday;0;1600;16;day;day;Zandstraat;127;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150213;681;68209,65038772936;210931.08985596322;51.2025547485225;3.19848052047929;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20141029;810;20141029;810;20141029;2014;october;44;wednesday;0;810;8;day;day;Sint-Jozefsstraat;;-9;8000;BRUGGE;België;Korendragersstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20141029;601;70665,29383333327;213521.6046249998;51.2261790912714;3.23304436353543;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;0;20150318;1255;20150318;1255;20150318;2015;march;12;wednesday;0;1255;12;day;day;Markt;0;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150318;704;70047,14717743565;211563.90188675385;51.2084992974205;3.22462825037429;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130916;1000;20130916;1001;20130916;2013;september;38;monday;0;1001;10;day;day;Gotevlietstraat;;-9;8000;BRUGGE;België;Pathoekeweg;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130916;202;69126,24854166656;217034.13729166638;51.2575334996924;3.21023171080735;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140421;1728;20140421;1728;20140421;2014;april;17;monday;0;1728;17;day;day;Generaal Lemanlaan;1;-9;8310;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140421;394;70815,95332784546;210888.74045474574;51.2025372544838;3.23577551102155;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20140917;1445;20140917;1445;20140917;2014;september;38;wednesday;0;1445;14;day;day;Schaakstraat;113;-9;8310;BRUGGE;België;Leopold Debruynestraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140917;554;72110,71060995595;211761.47527419054;51.2105569102054;3.25411103558934;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140611;1425;20140611;1425;20140611;2014;june;24;wednesday;0;1425;14;day;day;Buiten Gentpoortvest;;-9;8000;BRUGGE;België;Baron Ruzettelaan;4,7;;-9;-9;;AnchorPoints;politiezone;;20140611;444;70464,34965511723;210523.68886930685;51.1992080872822;3.23082547468139;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;4;0;2;0;1;1;0;20151106;2159;20151106;2159;20151106;2015;november;45;friday;0;2159;21;night;day;Generaal Lemanlaan;56;-9;8310;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20151107;915;70899,56294222313;210846.68971092912;51.2021707812874;3.23698079652354;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;4;0;2;0;1;1;0;20140724;1235;20140724;1235;20140724;2014;july;30;thursday;0;1235;12;day;day;Expresweg;0;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140724;499;67825,36724112890;211071.26907974822;51.2037600503036;3.19295127580648;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151222;805;20151222;805;20151222;2015;december;52;tuesday;0;805;8;night;day;Kustlaan;;-9;8380;BRUGGE;België;;0,3;;-9;-9;;AnchorPoints;politiezone;;20151222;960;69638,63308245772;225851.3813190627;51.3368459339126;3.21561020442169;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150422;1940;20150422;1940;20150422;2015;april;17;wednesday;0;1940;19;day;day;Oostkerkestraat;3;-9;8380;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150422;725;72220,83575539842;219547.85591709535;51.2805502214843;3.25401502064141;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130131;2230;20130131;2230;20130131;2013;january;5;thursday;0;2230;22;night;night;Generaal Lemanlaan;56;-9;8310;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130204;18;70884,09000000000;210853.9;51.2022334639199;3.23675786950591;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150803;1515;20150803;1515;20150803;2015;august;32;monday;0;1515;15;day;day;Pastoriestraat;;-9;8200;BRUGGE;België;Zandstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150803;819;66779,81446737304;210681.83545828247;51.2001104179598;3.17808269767482;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20131228;2250;20131228;2250;20131228;2013;december;52;saturday;1;2250;22;night;night;Buiten Katelijnevest;;-9;8000;BRUGGE;België;Baron Ruzettelaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131229;307;70433,95872349227;210471.73253169653;51.1987369498901;3.23040212136951;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20141002;840;20141002;840;20141002;2014;october;40;thursday;0;840;8;day;day;Generaal Lemanlaan;;-9;8310;BRUGGE;België;R30 Buitenring;-99,9;;-9;-9;;AnchorPoints;politiezone;;20141002;570;70803,44480370064;210906.9495656317;51.2026991926763;3.23559259218724;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140310;1050;20140310;1050;20140310;2014;march;11;monday;0;1050;10;day;day;N31 Richting Oostkamp (A10);;-9;8200;BRUGGE;België;Zandstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140310;356;67865,87791666653;210889.91604166603;51.2021359314501;3.19357187365687;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20141022;1912;20141022;1912;20141022;2014;october;43;wednesday;0;1912;19;night;day;Academiestraat;;-9;8000;BRUGGE;België;Vlamingstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20141022;598;70017,11561234096;211861.52638970196;51.211169998813;3.22413295399841;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;3;0;3;0;0;3;0;20151110;1641;20151110;1641;20151110;2015;november;46;tuesday;0;1641;16;day;day;Astridlaan;502;-9;8310;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20151110;919;73962,01952757637;209434.07079110263;51.1898860395976;3.2810881859459;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150601;755;20150601;755;20150601;2015;june;23;monday;0;755;7;day;day;Jan van Eyckplein;;-9;8000;BRUGGE;België;Spiegelrei;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150601;757;70148,74512229633;211921.97502715274;51.2117314847608;3.22600308481202;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130606;1615;20130606;1615;20130606;2013;june;23;thursday;0;1615;16;day;day;Langerei;;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130606;103;70398,15144379665;212654.60041018503;51.218350274686;3.22941101446204;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150923;1724;20150923;1724;20150923;2015;september;39;wednesday;0;1724;17;day;day;Koningin Astridlaan;;-9;8200;BRUGGE;België;Titecastraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150923;868;68497,23404150613;209377.08499240916;51.1886289734049;3.20294354036812;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;3;20130413;1715;20130413;1715;20130413;2013;april;15;saturday;1;1715;17;day;day;Koning Leopold III-laan;;-9;8200;BRUGGE;België;Doornstraat;-99,9;;-9;-9;;MultiNetStreetMatching;politiezone;;20130414;59;67488,24617351010;209439.03163621144;51.1890425225189;3.18849934171147;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20130927;1816;20130927;1816;20130927;2013;september;39;friday;0;1816;18;day;day;Maalse Steenweg;;-9;8310;BRUGGE;België;Schaakstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130927;216;72089,55643512771;211653.00038778092;51.2095791484052;3.2538316431316;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150210;1206;20150210;1206;20150210;2015;february;7;tuesday;0;1206;12;day;day;Sint-Pieterskaai;2;-9;8000;BRUGGE;België;;-99,9;thv Roger Van Dale Haarden;-9;-9;;AnchorPoints;politiezone;;20150210;677;69042,31557120419;212803.0895064572;51.2194963166922;3.20997482305183;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140917;1154;20140917;1154;20140917;2014;september;38;wednesday;0;1154;11;day;day;Daverlostraat;170;-9;8310;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140917;553;72138,74072584722;209909.11370979212;51.1939126932711;3.25490948803737;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20141127;1615;20141127;1615;20141127;2014;november;48;thursday;0;1615;16;day;day;Noordzandstraat;;-9;8000;BRUGGE;België;Hoefijzerlaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20141127;626;69524,81413078687;211284.31928363233;51.2059140542238;3.21721684116129;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150505;1100;20150505;1100;20150505;2015;may;19;tuesday;0;1100;11;day;day;Lisseweegse Steenweg;111;-9;8380;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150505;734;68219,07939788708;222835.20689021106;51.3095401170146;3.19592680066597;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140918;2330;20140918;2330;20140918;2014;september;38;thursday;0;2330;23;night;night;Slachthuisstraat;;-9;8000;BRUGGE;België;Sint-Pieterskaai;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140919;556;69130,84934331403;212834.37400150075;51.2197898857645;3.21123486468243;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20130920;1645;20130920;1715;20130920;2013;september;38;friday;0;1715;17;day;day;Pater Damiaanstraat;21;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130923;211;69367,21787856123;211689.42628816643;51.2095329159706;3.2148720948006;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140612;1804;20140612;1804;20140612;2014;june;24;thursday;0;1804;18;day;day;Torhoutse Steenweg;130;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140612;447;68503,97439824583;210526.69431035037;51.1989618968949;3.20278188854165;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140930;1220;20140930;1220;20140930;2014;september;40;tuesday;0;1220;12;day;day;Rijselstraat;;-9;8200;BRUGGE;België;Koningin Astridlaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140930;568;69096,43711785520;209368.37619655137;51.1886349046738;3.21151507410747;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150519;1640;20150519;1640;20150519;2015;may;21;tuesday;0;1640;16;day;day;'t Zand;;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;MultiNetStreetMatching;politiezone;;20150519;563;69572,02011450971;211199.06022778392;51.2051543730405;3.21791111174638;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130117;815;20130117;820;20130117;2013;january;3;thursday;0;820;8;night;day;Polderstraat;;-9;8310;BRUGGE;België;Polderhoeklaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130117;9;72137,76000000000;212573.6;51.2178594494438;3.254323756669;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130808;1230;20130808;1230;20130808;2013;august;32;thursday;0;1230;12;day;day;Koning Leopold III-laan;99;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130808;171;67205,49354166663;209951.28270833322;51.1936058594179;3.18433869648651;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150629;1350;20150629;1350;20150629;2015;june;27;monday;0;1350;13;day;day;Koning Albert I-laan;;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;MultiNetStreetMatching;politiezone;;20150629;793;69591,76148254657;210897.49300875398;51.2024468246313;3.21826036311599;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140805;1830;20140805;1830;20140805;2014;august;32;tuesday;0;1830;18;day;day;Maalse Steenweg;104;-9;8310;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140806;513;71599,05300571094;211760.2607742833;51.2104767744846;3.24679025570232;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150409;2315;20150409;2315;20150409;2015;april;15;thursday;0;2315;23;night;night;Generaal Lemanlaan;;-9;8310;BRUGGE;België;Generaal Lemanlaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150410;719;70882,21355878594;210850.91884721405;51.2022064144038;3.23673167646102;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130517;1655;20130517;1655;20130517;2013;may;20;friday;0;1655;16;day;day;Koning Albert I-laan (8200);;-9;8200;BRUGGE;België;Stationslaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130517;83;69347,53750326553;210471.67869225348;51.1985858274611;3.21486113808148;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130529;800;20130529;800;20130529;2013;may;22;wednesday;0;800;8;day;day;Doornstraat;62;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130529;93;67601,02465492638;209907.5062553124;51.1932689655609;3.19000595665835;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140428;830;20140428;830;20140428;2014;april;18;monday;0;830;8;day;day;Torhoutse Steenweg;;-9;8200;BRUGGE;België;Sint-Baafskerkstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140428;404;68703,60381052355;210844.75138995418;51.2018485157527;3.20556630946388;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130521;815;20130521;815;20130521;2013;may;21;tuesday;0;815;8;day;day;Katelijnestraat;;-9;8000;BRUGGE;België;Visspaanstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130521;87;70341,99591623683;210613.18452415147;51.1999955646252;3.22905557009801;10/10/2016
