ID;Straat;Aantal;Type;Opmerking;latWGS84;loWGS84;Aangemaakt op
0;Mariastraat;5;L;;51.2051674256128,51.2051674256128,51.2051674256128,51.2051674256128,51.2051674256128,51.2051674256128,51.2051674256128;3.22347464134307,3.22347464134307,3.22347464134307,3.22347464134307,3.22347464134307,3.22347464134307,3.22347464134307;22/06/2016
0;Riddersstraat;0;LaLo;;51.2107327638901,51.2107327638901,51.2107327638901,51.2107327638901,51.2107327638901,51.2107327638901,51.2107327638901,51.2107327638901;3.22832683199769,3.22832683199769,3.22832683199769,3.22832683199769,3.22832683199769,3.22832683199769,3.22832683199769,3.22832683199769;22/06/2016
0;Vizierstraat;7;L;;51.2055037912467,51.2055037912467;3.23505146280515,3.23505146280515;22/06/2016
0;Zevensterrenstraat;7;L;;51.206931425302,51.206931425302,51.206931425302,51.206931425302,51.206931425302,51.206931425302,51.206931425302,51.206931425302,51.206931425302,51.206931425302;3.21574583928578,3.21574583928578,3.21574583928578,3.21574583928578,3.21574583928578,3.21574583928578,3.21574583928578,3.21574583928578,3.21574583928578,3.21574583928578;22/06/2016
0;Pandreitje;8;L;;51.2065765025238,51.2065765025238,51.2065765025238;3.22910359884782,3.22910359884782,3.22910359884782;22/06/2016
0;Potterierei;1;H;;51.2186876573351,51.2186876573351;3.23018986669528,3.23018986669528;22/06/2016
0;Moerstraat;1;L;;51.2082967860374,51.2082967860374,51.2082967860374,51.2082967860374;3.2187450735305,3.2187450735305,3.2187450735305,3.2187450735305;22/06/2016
0;Hooistraat;5;L;;51.2083400969138,51.2083400969138,51.2083400969138,51.2083400969138;3.23632377447134,3.23632377447134,3.23632377447134,3.23632377447134;22/06/2016
0;Visspaanstraat;13;L;;51.2015766369719,51.2015766369719,51.2015766369719,51.2015766369719;3.22880327428933,3.22880327428933,3.22880327428933,3.22880327428933;22/06/2016
0;Lane;3;L;;51.2065852101221,51.2065852101221;3.21423058400043,3.21423058400043;22/06/2016
0;Gapaardstraat;8;L;;51.2051134863532,51.2051134863532,51.2051134863532,51.2051134863532,51.2051134863532,51.2051134863532;3.23338407571645,3.23338407571645,3.23338407571645,3.23338407571645,3.23338407571645,3.23338407571645;22/06/2016
0;Zwijnstraat;9;L;;51.204318849201,51.204318849201,51.204318849201,51.204318849201,51.204318849201,51.204318849201,51.204318849201,51.204318849201,51.204318849201,51.204318849201,51.204318849201,51.204318849201,51.204318849201,51.204318849201,51.204318849201,51.204318849201,51.204318849201;3.21616826149575,3.21616826149575,3.21616826149575,3.21616826149575,3.21616826149575,3.21616826149575,3.21616826149575,3.21616826149575,3.21616826149575,3.21616826149575,3.21616826149575,3.21616826149575,3.21616826149575,3.21616826149575,3.21616826149575,3.21616826149575,3.21616826149575;22/06/2016
0;Boeveriestraat;4;L;;51.2030672808729,51.2030672808729,51.2030672808729,51.2030672808729,51.2030672808729,51.2030672808729,51.2030672808729,51.2030672808729;3.21616781174837,3.21616781174837,3.21616781174837,3.21616781174837,3.21616781174837,3.21616781174837,3.21616781174837,3.21616781174837;22/06/2016
0;Blokstraat;7;L;;51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073,51.2157440309073;3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846,3.21927005628846;22/06/2016
0;Ganzenstraat;4;L;;51.2093221690865,51.2093221690865,51.2093221690865;3.23468564898249,3.23468564898249,3.23468564898249;22/06/2016
0;Adriaan Willaertstraat;2;L;;51.2108143937825,51.2108143937825;3.2240611145182,3.2240611145182;22/06/2016
0;Sint-Walburgastraat;14;L;;51.2104933654085,51.2104933654085,51.2104933654085,51.2104933654085,51.2104933654085,51.2104933654085,51.2104933654085,51.2104933654085,51.2104933654085,51.2104933654085;3.22837696179728,3.22837696179728,3.22837696179728,3.22837696179728,3.22837696179728,3.22837696179728,3.22837696179728,3.22837696179728,3.22837696179728,3.22837696179728;22/06/2016
0;Augustijnenrei;6;L;;51.2131213661396,51.2131213661396;3.22403034889593,3.22403034889593;22/06/2016
0;Gulden-Vlieslaan;7;L;;51.2095899088571,51.2095899088571,51.2095899088571,51.2095899088571,51.2095899088571,51.2095899088571,51.2095899088571,51.2095899088571,51.2095899088571,51.2095899088571;3.21432782057333,3.21432782057333,3.21432782057333,3.21432782057333,3.21432782057333,3.21432782057333,3.21432782057333,3.21432782057333,3.21432782057333,3.21432782057333;22/06/2016
0;Zilverstraat;0;LaLo;;51.2063498279414,51.2063498279414,51.2063498279414,51.2063498279414,51.2063498279414,51.2063498279414,51.2063498279414,51.2063498279414,51.2063498279414,51.2063498279414,51.2063498279414,51.2063498279414,51.2063498279414,51.2063498279414,51.2063498279414;3.22052531482755,3.22052531482755,3.22052531482755,3.22052531482755,3.22052531482755,3.22052531482755,3.22052531482755,3.22052531482755,3.22052531482755,3.22052531482755,3.22052531482755,3.22052531482755,3.22052531482755,3.22052531482755,3.22052531482755;22/06/2016
0;Haarakkerstraat;4;L;;51.2204906947718,51.2204906947718;3.23343243023814,3.23343243023814;22/06/2016
0;'s-Gravenstraat;4;L;;51.220272024197,51.220272024197,51.220272024197,51.220272024197;3.22864909192313,3.22864909192313,3.22864909192313,3.22864909192313;22/06/2016
0;Ezelstraat;5;L;;51.2134806565639,51.2134806565639,51.2134806565639;3.21806378360327,3.21806378360327,3.21806378360327;22/06/2016
0;Hoefijzerlaan;8;L;;51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405,51.2090415434405;3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206,3.21430448872206;22/06/2016
0;Groenestraat;4;L;;51.2111695433055,51.2111695433055,51.2111695433055;3.21564665003456,3.21564665003456,3.21564665003456;22/06/2016
0;Hooistraat;6;L;;51.2076712065024,51.2076712065024,51.2076712065024,51.2076712065024,51.2076712065024,51.2076712065024,51.2076712065024;3.23569431219206,3.23569431219206,3.23569431219206,3.23569431219206,3.23569431219206,3.23569431219206,3.23569431219206;22/06/2016
0;Moertierstraat;8;L;;51.2083600300947,51.2083600300947,51.2083600300947,51.2083600300947,51.2083600300947,51.2083600300947,51.2083600300947,51.2083600300947,51.2083600300947,51.2083600300947,51.2083600300947,51.2083600300947,51.2083600300947,51.2083600300947;3.21583783691102,3.21583783691102,3.21583783691102,3.21583783691102,3.21583783691102,3.21583783691102,3.21583783691102,3.21583783691102,3.21583783691102,3.21583783691102,3.21583783691102,3.21583783691102,3.21583783691102,3.21583783691102;22/06/2016
0;Boninvest;9;H;;51.2040551911432,51.2040551911432;3.23553122477772,3.23553122477772;22/06/2016
0;Rode-Haanstraat;3;L;;51.2120728648868,51.2120728648868,51.2120728648868;3.22477562911409,3.22477562911409,3.22477562911409;22/06/2016
0;Zwarteleertouwersstraat;15;L;;51.2077420131931,51.2077420131931,51.2077420131931,51.2077420131931,51.2077420131931;3.23148081354742,3.23148081354742,3.23148081354742,3.23148081354742,3.23148081354742;22/06/2016
0;Oliebaan;4;L;;51.2167568940593,51.2167568940593,51.2167568940593,51.2167568940593;3.22945461790715,3.22945461790715,3.22945461790715,3.22945461790715;22/06/2016
0;Balstraat;15;L;;51.2137370871374,51.2137370871374;3.23344730854864,3.23344730854864;22/06/2016
0;Sint-Clarastraat;6;H;;51.2182719963763,51.2182719963763,51.2182719963763;3.22434314496258,3.22434314496258,3.22434314496258;22/06/2016
0;Vlamingdam;4;L;;51.2155606690107,51.2155606690107,51.2155606690107,51.2155606690107;3.22103300998748,3.22103300998748,3.22103300998748,3.22103300998748;22/06/2016
0;Coletijnenhof;3;H;;51.1996570636998,51.1996570636998;3.2267086622745,3.2267086622745;22/06/2016
0;Carmersstraat;5;L;;51.2136964199697,51.2136964199697,51.2136964199697,51.2136964199697,51.2136964199697,51.2136964199697,51.2136964199697;3.23138549833955,3.23138549833955,3.23138549833955,3.23138549833955,3.23138549833955,3.23138549833955,3.23138549833955;22/06/2016
0;Hoogstraat;6;L;;51.2097107293298,51.2097107293298,51.2097107293298,51.2097107293298,51.2097107293298;3.22941633110813,3.22941633110813,3.22941633110813,3.22941633110813,3.22941633110813;22/06/2016
0;Kazernevest;5;L;;51.2121668981005,51.2121668981005,51.2121668981005,51.2121668981005,51.2121668981005,51.2121668981005;3.23986927548719,3.23986927548719,3.23986927548719,3.23986927548719,3.23986927548719,3.23986927548719;22/06/2016
0;Schrijversstraat;19;L;;51.2140323534229,51.2140323534229,51.2140323534229,51.2140323534229;3.22212968992979,3.22212968992979,3.22212968992979,3.22212968992979;22/06/2016
0;Bilkske;12;L;;51.2079748123791,51.2079748123791,51.2079748123791,51.2079748123791,51.2079748123791,51.2079748123791,51.2079748123791;3.23811476596733,3.23811476596733,3.23811476596733,3.23811476596733,3.23811476596733,3.23811476596733,3.23811476596733;22/06/2016
0;Langestraat;5;L;;51.2113623264568,51.2113623264568,51.2113623264568,51.2113623264568;3.23668215524221,3.23668215524221,3.23668215524221,3.23668215524221;22/06/2016
0;Waalsestraat;2;L;;51.2070985624089,51.2070985624089;3.22892297072391,3.22892297072391;22/06/2016
0;Pandreitje;5;H;;51.2066131211896,51.2066131211896;3.22881491556416,3.22881491556416;22/06/2016
0;Augustijnenrei;16;H;;51.2130189434155,51.2130189434155,51.2130189434155,51.2130189434155,51.2130189434155,51.2130189434155,51.2130189434155,51.2130189434155,51.2130189434155,51.2130189434155,51.2130189434155,51.2130189434155,51.2130189434155;3.22374503282961,3.22374503282961,3.22374503282961,3.22374503282961,3.22374503282961,3.22374503282961,3.22374503282961,3.22374503282961,3.22374503282961,3.22374503282961,3.22374503282961,3.22374503282961,3.22374503282961;22/06/2016
0;Sint-Annaplein;2;L;;51.2120838417511,51.2120838417511,51.2120838417511,51.2120838417511,51.2120838417511;3.23180303363629,3.23180303363629,3.23180303363629,3.23180303363629,3.23180303363629;22/06/2016
0;Carmersstraat;5;L;;51.2134367461011,51.2134367461011,51.2134367461011,51.2134367461011,51.2134367461011;3.22932903901512,3.22932903901512,3.22932903901512,3.22932903901512,3.22932903901512;22/06/2016
0;Vizierstraat;7;L;;51.2050736833095,51.2050736833095;3.23515414824697,3.23515414824697;22/06/2016
0;Peterseliestraat;13;L;;51.2165525711002,51.2165525711002,51.2165525711002,51.2165525711002,51.2165525711002,51.2165525711002,51.2165525711002,51.2165525711002,51.2165525711002;3.23617426495556,3.23617426495556,3.23617426495556,3.23617426495556,3.23617426495556,3.23617426495556,3.23617426495556,3.23617426495556,3.23617426495556;22/06/2016
0;James Wealestraat;2;L;;51.2175775795942,51.2175775795942,51.2175775795942,51.2175775795942,51.2175775795942,51.2175775795942;3.22311833382524,3.22311833382524,3.22311833382524,3.22311833382524,3.22311833382524,3.22311833382524;22/06/2016
0;Keersstraat;6;L;;51.2096875223953,51.2096875223953,51.2096875223953,51.2096875223953,51.2096875223953,51.2096875223953,51.2096875223953;3.22557023217604,3.22557023217604,3.22557023217604,3.22557023217604,3.22557023217604,3.22557023217604,3.22557023217604;22/06/2016
0;Meestraat;2;L;;51.2086809353642,51.2086809353642,51.2086809353642,51.2086809353642;3.22934000556484,3.22934000556484,3.22934000556484,3.22934000556484;22/06/2016
0;Jan Miraelstraat;20;L;;51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471,51.2140322282471;3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371,3.22211677732371;22/06/2016
0;Waalsestraat;8;L;;51.2081543417439,51.2081543417439,51.2081543417439,51.2081543417439,51.2081543417439;3.23109625780712,3.23109625780712,3.23109625780712,3.23109625780712,3.23109625780712;22/06/2016
0;Gapaardstraat;4;L;;51.2054698838555,51.2054698838555;3.23465750918308,3.23465750918308;22/06/2016
0;Ganzenstraat;1;L;;51.2082277562821,51.2082277562821;3.23584683641038,3.23584683641038;22/06/2016
0;Westmeers;3;L;;51.2012372477591,51.2012372477591,51.2012372477591,51.2012372477591;3.22007742783323,3.22007742783323,3.22007742783323,3.22007742783323;22/06/2016
0;Boeveriestraat;8;L;;51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027,51.2025927838027;3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941,3.21599506539941;22/06/2016
0;Zuidzandstraat;4;L;;51.2054618399819,51.2054618399819,51.2054618399819,51.2054618399819,51.2054618399819,51.2054618399819,51.2054618399819,51.2054618399819,51.2054618399819,51.2054618399819,51.2054618399819;3.21977789876847,3.21977789876847,3.21977789876847,3.21977789876847,3.21977789876847,3.21977789876847,3.21977789876847,3.21977789876847,3.21977789876847,3.21977789876847,3.21977789876847;22/06/2016
0;Langestraat;0;LaLo;;51.2096624625094,51.2096624625094,51.2096624625094,51.2096624625094,51.2096624625094,51.2096624625094,51.2096624625094,51.2096624625094,51.2096624625094,51.2096624625094;3.23198748498413,3.23198748498413,3.23198748498413,3.23198748498413,3.23198748498413,3.23198748498413,3.23198748498413,3.23198748498413,3.23198748498413,3.23198748498413;22/06/2016
0;Witteleertouwersstraat;8;L;;51.2081313234743,51.2081313234743,51.2081313234743,51.2081313234743,51.2081313234743,51.2081313234743;3.2323181165369,3.2323181165369,3.2323181165369,3.2323181165369,3.2323181165369,3.2323181165369;22/06/2016
0;Jan Boninstraat;1;L;;51.2130729945927,51.2130729945927,51.2130729945927,51.2130729945927,51.2130729945927;3.21916242302845,3.21916242302845,3.21916242302845,3.21916242302845,3.21916242302845;22/06/2016
0;Hugo Verrieststraat;29;L;;51.2145565130867,51.2145565130867,51.2145565130867,51.2145565130867,51.2145565130867,51.2145565130867,51.2145565130867,51.2145565130867,51.2145565130867,51.2145565130867,51.2145565130867,51.2145565130867,51.2145565130867,51.2145565130867,51.2145565130867,51.2145565130867,51.2145565130867,51.2145565130867;3.2381785360201,3.2381785360201,3.2381785360201,3.2381785360201,3.2381785360201,3.2381785360201,3.2381785360201,3.2381785360201,3.2381785360201,3.2381785360201,3.2381785360201,3.2381785360201,3.2381785360201,3.2381785360201,3.2381785360201,3.2381785360201,3.2381785360201,3.2381785360201;22/06/2016
